from_company_id,to_company_id,from_name,to_name,n_observations,first_year,last_year,roles
nvhandelmaatschappijvoorheen,cooperativemutuellecentraleof,Société anon. N. V. Handelmaatschappij Voorheen,Société Coopérative Mutuelle Centrale de l'A. O. F,1,1932,1932,administrateur:1
brunschweiler,cooperativemutuellecentraleof,Société Brunschweiler,Société Coopérative Mutuelle Centrale de l'A. O. F,1,1932,1932,administrateur:1
jgnef,cooperativemutuellecentraleof,Société J. G. Nef,Société Coopérative Mutuelle Centrale de l'A. O. F,1,1932,1932,administrateur:1
gruber,cooperativemutuellecentraleof,Société Gruber,Société Coopérative Mutuelle Centrale de l'A. O. F,1,1932,1932,administrateur:1
afriqueoccidentale,sotorra,Compagnie française de l'Afrique Occidentale,A. Sotorra,1,1932,1932,administrateur:1
saintlouisradais,sotorra,Compagnie. Saint-Louis. Radais,A. Sotorra,1,1932,1932,administrateur:1
immeublessenegalplantations,sotorra,immeubles au Sénégal. Plantations,A. Sotorra,1,1932,1932,administrateur:1
andrerobertbanquerobert,sotorra,André Robert (de la Banque Robert,A. Sotorra,1,1932,1932,administrateur:1
parisexploitationport,sotorra,Paris). Société d'exploitation du port,A. Sotorra,1,1932,1932,administrateur:1
representantunionovineberruto,portetienne,Représentant de l'Union ovine. Berruto,Port-Étienne,1,1932,1932,administrateur:1
friguiagbeafricaineplantesparfum,portetienne,Friguiagbé. Compagnie africaine des plantes à parfum,Port-Étienne,1,1932,1932,administrateur:1
cerclelabbeagricolesamoronia,portetienne,cercle de Labbé. Compagnie agricole de Samoronia,Port-Étienne,1,1932,1932,administrateur:1
plaurenssaintmartincultures,portetienne,P. Laurens de Saint-Martin. Société de cultures,Port-Étienne,1,1932,1932,administrateur:1
bananeraieskinsanfruitiereexportation,portetienne,bananeraies du Kin-San. Société fruitière d'exportation,Port-Étienne,1,1932,1932,administrateur:1
coyahplantationskolente,portetienne,Coyah. Société des plantations de la Kolenté,Port-Étienne,1,1932,1932,administrateur:1
kolente,portetienne,Kolenté,Port-Étienne,1,1932,1932,administrateur:1
transitaireentreprisemorosini,portetienne,Transitaire. Entreprise Morosini,Port-Étienne,1,1932,1932,administrateur:1
plantationboa,agboville,plantation La Boa,AGBOVILLE,1,1931,1931,administrateur:1
cafeagricole,agboville,Café. Compagnie agricole,AGBOVILLE,1,1931,1931,administrateur:1
cafebananeraiesagneby,agboville,Café Compagnie des bananeraies de l'Agnéby,AGBOVILLE,1,1931,1931,administrateur:1
cooperativeagricoleproducteurscacao,agboville,Société coopérative agricole des producteurs de cacao,AGBOVILLE,1,1931,1931,directeur:1
vogelagricole,oreinach,Vogel. Société agricole,O. Reinach,1,1931,1931,gerant:1
calve,oreinach,Calvé,O. Reinach,1,1931,1931,gerant:1
grenouilleaubordelaiseforestiere,oreinach,Grenouilleau. Société bordelaise forestière,O. Reinach,1,1931,1931,gerant:1
grandbassamexploitationacajous,oreinach,Grand-Bassam. Société d'exploitation des acajous,O. Reinach,1,1931,1931,gerant:1
bassamexploitationproduitscoloniaux,oreinach,Bassam. Société d'exploitation de produits coloniaux,O. Reinach,1,1931,1931,gerant:1
garagisteentrepriseherbelin,oreinach,Garagiste. Entreprise L. Herbelin,O. Reinach,1,1931,1931,gerant:1
agencechevroletnicoue,oreinach,Agence Chevrolet. A. Nicoué,O. Reinach,1,1931,1931,gerant:1
conseilafriqueoccidentale,oreinach,Conseil: Compagnie française de l'Afrique Occidentale,O. Reinach,1,1931,1931,administrateur:1
comm,oreinach,Société comm,O. Reinach,1,1931,1931,administrateur:1
plemerlecomptoirtogo,oreinach,P. Lemerle. Comptoir du Togo,O. Reinach,1,1931,1931,administrateur:1
africainemagasinage,colonialeagricoleindustrielle,Société africaine de magasinage,Société coloniale agricole et industrielle des Anciens Établissements R,1,1949,1949,president:1
cherifienneparticipation,colonialeagricoleindustrielle,Société chérifienne de participation,Société coloniale agricole et industrielle des Anciens Établissements R,1,1949,1949,administrateur:1
navaleouest,ouestafricaineentreprisesmaritimes,Société navale de l'Ouest,Société Ouest-Africaine d'entreprises maritimes,1,1949,1949,gerant:1
achodfringhian,minierehautsassandra,Société Achod Fringhian,Cie minière du Haut-Sassandra,1,1949,1949,administrateur:1
financierearmement,transportsmaritimesafriqueoccidentalectm,Société financière de l'Armement,Cie de transports maritimes de l'Afrique occidentale Française (C.T.M. de,1,1951,1951,administrateur:1
immobiliereiafriqueoccidentale,immobilierefinanciereafricaine,Société immobilière de I'Afrique Occidentale,Société immobilière et financière africaine,1,1951,1951,administrateur:1
exploitationscommercialesafricainesdesfosses,commercialeafrique,Cie d'exploitations commerciales africaines. [Desfossés,Commerciale de l'Afrique française,1,1951,1951,administrateur:1
administrateursexploitationscommercialesafricaines,drogueriesafricainesmanufacturesmatierescolorantes,administrateurs. Cie d'exploitations commerciales africaines,Cie des drogueries africaines et manufactures de matières colorantes,1,1951,1951,administrateur:1
agenceabidjan,drogueriesafricainesmanufacturesmatierescolorantes,Agence à Abidjan,Cie des drogueries africaines et manufactures de matières colorantes,1,1951,1951,administrateur:1
petroles,depotspetroliersafriqueoccidentale,Cie française des pétroles,Cie française de dépôts pétroliers en Afrique Occidentale française,1,1951,1951,administrateur:1
petroles,distributionpetrolesafrique,Cie française des pétroles,Cie française de distribution des pétroles en Afrique,1,1951,1951,administrateur:1
textileouestafricainfiliale,niger,Cie textile de l'Ouest-Africain [filiale,Cie du Niger français,1,1951,1951,administrateur:1
comptoirautomobile,niger,Comptoir de l'automobile,Cie du Niger français,1,1963,1963,gerant:1
admincomptoirmines,comptoircommercialfrancoafricain,admin. Comptoir des mines,Comptoir commercial franco-africain,1,1963,1963,administrateur:1
commission,cffabre,Cie française de Commission,C.-F. Fabre et Cie,1,1963,1963,administrateur:1
representationsindustr,groupementcommercialafricain,Cie Représentations industr,Groupement commercial africain,1,1963,1963,gerant:1
charbonnagesdakar,senegal,Cie Française des Charbonnages de Dakar,« Sénégal »,1,1963,1963,administrateur:1
commerceafricain,africaineassurancesf,Commerce Africain. S.A,Société africaine d'assurances (S.A.F,1,1963,1963,administrateur:1
banqueiafriqueoccidentale,africaineassurancesf,Banque de I'Afrique Occidentale S. A,Société africaine d'assurances (S.A.F,1,1963,1963,administrateur:1
soudanaise,africaineassurancesf,Compagnie Soudanaise,Société africaine d'assurances (S.A.F,1,1963,1963,administrateur:1
officetechniqueassurances,africaineassurancesf,Office technique d'assurances S. A.°,Société africaine d'assurances (S.A.F,1,1963,1963,administrateur:1
adminofficetechniqueassurances,africaineassurancesf,admin.: Office Technique d'Assurances,Société africaine d'assurances (S.A.F,1,1963,1963,administrateur:1
lucienpirletafricainemagasinage,africainefinanciereagricole,Lucien Pirlet. Société africaine de magasinage,Société africaine financière et agricole,1,1963,1963,administrateur:1
transitafricainepublicite,africainefinanciereagricole,transit.. Société africaine de Publicité,Société africaine financière et agricole,1,1963,1963,administrateur:1
galeniger,auxiliairecommerceafricain,Cie Gale du Niger],Société auxiliaire de commerce africain [ex-Sté comm. du Soudan fs,1,1963,1963,president:1
etsvqpetersen,entreposagevins,Éts V. Q. Petersen,Société d'entreposage des vins,1,1958,1958,administrateur:1
afriqueoccidentale,vins,Cie française de l'Afrique Occidentale,Société française des vins,1,1958,1958,president:1
omniumsucrier,golfeguinee,Omnium Sucrier,Société générale du Golfe de Guinée,1,1958,1958,administrateur:1
miniereafema,golfeguinee,de la Cie minière de l'Afema,Société générale du Golfe de Guinée,1,1958,1958,administrateur:1
africainefinanciere,golfeguinee,de la Société africaine financière,Société générale du Golfe de Guinée,1,1958,1958,administrateur:1
banqueafriqueoccidentale,hotelleriebamako,Banque de l'Afrique Occidentale,Société d'hôtellerie de Bamako,1,1955,1955,administrateur:1
afriqueoccidentale,hotelleriebamako,Cie française de l'Afrique Occidentale,Société d'hôtellerie de Bamako,1,1955,1955,administrateur:1
directeurfinancessoudan,hotelleriebamako,Directeur des Finances au Soudan français,Société d'hôtellerie de Bamako,1,1955,1955,administrateur:1
automobileguineeindustrielle,importationafricaine,automobile de Guinée. Société industrielle,Société d'importation africaine,1,1955,1955,gerant:1
afriqueocccid,palme,Cie française de l'Afrique occcid,Société « Palme »,1,1955,1955,administrateur:1
niger,palme,Cie du Niger français,Société « Palme »,1,1955,1955,administrateur:1
patersonzochoniscoltd,palme,Paterson-Zochonis and Co Ltd,Société « Palme »,1,1955,1955,administrateur:1
jholtcoltd,palme,J. Holt and Co Ltd,Société « Palme »,1,1955,1955,administrateur:1
bo,airof,B. A. O,Air-A.-O. F,1,1943,1943,administrateur:1
denisfreres,africaineforestiereallumettes,Sté Denis frères,Cie africaine forestière et des allumettes,1,1943,1943,administrateur:1
indochinoiseforestiere,africaineforestiereallumettes,Sté Indochinoise forestière,Cie africaine forestière et des allumettes,1,1943,1943,administrateur:1
iunionafricaineagricole,africaineforestiereallumettes,I'Union africaine agricole,Cie africaine forestière et des allumettes,1,1943,1943,administrateur:1
andrelaugaagricole,africainetransportsautomobiles,André Lauga. Cie agricole,Cie africaine de transports automobiles,1,1943,1943,gerant:1
industriellebadikahausinesfilature,africainetransportsautomobiles,industrielle de Badikaha. Usines de filature,Cie africaine de transports automobiles,1,1943,1943,gerant:1
paularmengaud,francocolonialetravauxpublicsmaritimes,général Paul Armengaud,Cie franco-coloniale de travaux publics et maritimes,1,1953,1953,president:1
afriqueoccidentale,electrificationafricaine,Cie française de l'Afrique Occidentale,Électrification africaine,1,1953,1953,administrateur:1
commissairegouvernementmfaivrearcier,energiemers,Commissaire du gouvernement: M. Faivre d'Arcier,« Énergie des mers »,1,1953,1953,administrateur:1
adminconstructionsciviles,entreprisecentreafrique,admin. La Société de constructions civiles,Entreprise du Centre-Afrique,1,1953,1953,administrateur:1
dakar,jheudebert,Cie » Dakar,J. Heudebert et Cie,1,1953,1953,administrateur:1
salinesdax,salinscapvert,Cie des salines de Dax,Salins du Cap-Vert,1,1963,1963,administrateur:1
petiennedggensalinestunisie,salinscapvert,P. Étienne [dg Cie gén. Salines Tunisie,Salins du Cap-Vert,1,1963,1963,administrateur:1
comtejeanpilletwill,africaineentrepriseshydrauliques,comte Jean Pillet-Will,Société africaine d'entreprises hydrauliques,1,1963,1963,president:1
eauxetranger,africaineentrepriseshydrauliques,Cie générale des eaux pour l'étranger,Société africaine d'entreprises hydrauliques,1,1963,1963,administrateur:1
marquismontcalm,africaineentrepriseshydrauliques,marquis de Montcalm°,Société africaine d'entreprises hydrauliques,1,1963,1963,administrateur:1
aeroafricaine,africainetransportstropicauxcffichechasseloup,Cie aéro-africaine,Société africaine des Transports tropicaux [Cf. fiche Chasseloup,1,1963,1963,administrateur:1
colonies,alsaciennecoteivoire,Cie générale des colonies,Société alsacienne de la Côte-d'Ivoire,1,1963,1963,administrateur:1
adminfruitcolonial,entreprisesmonod,admin. Société anonyme du fruit colonial français,Société anonyme des Entreprises A. Monod,1,1963,1963,administrateur:1
comtehenridemandolx,transittransportsafrique,comte Henri de Demandolx,Société anon. de transit et de transports en Afrique,1,1963,1963,administrateur:1
fsecharbonnagesdakar,atelierschantiersmaritimesdakar,Cie fse des Charbonnages de Dakar,Société des ateliers et chantiers maritimes de Dakar,1,1963,1963,administrateur:1
jacquespuravetdakaroisetransit,agenceabidjan,Jacques Puravet. Société dakaroise de transit,Agence à Abidjan,1,1963,1963,directeur:1
entreprisesdragages,etudestravauxcoloniaux,Société française d'entreprises de dragages,Société d'études et de travaux coloniaux,1,1963,1963,gerant:1
travauxpublicsagencedakar,etudestravauxcoloniaux,de travaux publics. Agence à DAKAR,Société d'études et de travaux coloniaux,1,1963,1963,gerant:1
gouvernementof,guineennerecherchesexploitationsminieres,Gouvernement général de l'A. O F,Société guinéenne de recherches et d'exploitations minières,1,1963,1963,administrateur:1
gouvernementguinee,guineennerecherchesexploitationsminieres,Gouvernement de la Guinée française,Société guinéenne de recherches et d'exploitations minières,1,1963,1963,administrateur:1
colonies,kaolack,Cie générale des colonies,KAOLACK,1,1963,1963,administrateur:1
gouvernementof,minieredahomeyniger,Gouvernement général de l'A.-O. F,Société minière du Dahomey-Niger,1,1963,1963,administrateur:1
gouvernementniger,minieredahomeyniger,Gouvernement du Niger,Société minière du Dahomey-Niger,1,1963,1963,administrateur:1
jacquesansaultcommissairegouvernement,minieredahomeyniger,Jacques Ansault. Commissaire du gouvernement,Société minière du Dahomey-Niger,1,1963,1963,secretaire:1
directeurfinancesof,minieredahomeyniger,Directeur des Finances de l'A.-O. F,Société minière du Dahomey-Niger,1,1963,1963,administrateur:1
adminouestafricaineentreprisesmaritimes,parisienneindustrieelectrique,admin. Société ouest-africaine d'entreprises maritimes,Société parisienne pour l'industrie électrique,1,1963,1963,administrateur:1
commercialeportsafricains,senegalaiseapprovisionnements,Société Commerciale des Ports Africains,Société sénégalaise d'approvisionnements,1,1963,1963,secretaire:1
eaux,unionhydroelectriqueafricaine,Cie des Eaux,Union hydro-électrique africaine,1,1963,1963,administrateur:1
entreprises,unionhydroelectriqueafricaine,Cie Générale d'Entreprises,Union hydro-électrique africaine,1,1963,1963,administrateur:1
unionafricaineagricole,unionhydroelectriqueafricaine,Union africaine agricole,Union hydro-électrique africaine,1,1963,1963,administrateur:1
delmasvieljeux,unionsenegalaiseindustriesmaritimes,Cie Delmas Vieljeux,Union sénégalaise d'industries maritimes,1,1963,1963,administrateur:1
lucienventureventureweir,unionsenegalaiseindustriesmaritimes,Lucien Venture [Cie Venture-Weir,Union sénégalaise d'industries maritimes,1,1963,1963,administrateur:1
tournanbordelaisecoteivoire,agriculturecommerceindustrieafrique,Tournan. Cie bordelaise de la Côte-d'Ivoire,"Cie d'agriculture, de commerce et d'industrie d'Afrique",1,1963,1963,administrateur:1
