company_key,name,n_mentions,first_doc_id
fredsinclair,Fred Sinclair,1,afrique-occidentale-aec-1922-aof-togo-9cef7c
louisbesnardsuccursalendandemaisonbordeaux,"Louis Besnard, succursale à N'Dande (maison à Bordeaux",1,afrique-occidentale-aec-1922-aof-togo-9cef7c
fsentenacgoumbogueoulbureaubordeaux,"F. Sentenac, Goumbo Guéoul (bureau à Bordeaux",1,afrique-occidentale-aec-1922-aof-togo-9cef7c
salinsjoal,Société des Salins de Joal,1,afrique-occidentale-aec-1922-aof-togo-9cef7c
louisbesnard,Louis Besnard,1,afrique-occidentale-aec-1926-aof-togo-b4d838
clastresplanteycp,Clastres et Plantey (C.P,1,afrique-occidentale-aec-1926-aof-togo-b4d838
commerceinternationalcolonial,Cie française de commerce international et colonial,1,afrique-occidentale-aec-1926-aof-togo-b4d838
cotelvoire,Cie française de la Côte d'lvoire,1,afrique-occidentale-aec-1926-aof-togo-b4d838
comptoirscoloniaux,Comptoirs coloniaux (Anct,1,afrique-occidentale-aec-1926-aof-togo-b4d838
comptoirsreunisouestafricainc,Comptoirs réunis de l'Ouest africain (C,1,afrique-occidentale-aec-1926-aof-togo-b4d838
handelmaatschappij,Handelmaatschappij (Anct,1,afrique-occidentale-aec-1926-aof-togo-b4d838
johnholtcoltdroyalliverbuildingliverpool24sackvillestreet,"John Holt and Co Ltd, Royal Liver Building, LIVERPOOL. (et 24, Sackville street",1,afrique-occidentale-aec-1926-aof-togo-b4d838
lecomte,A. Lecomte et Cie,1,afrique-occidentale-aec-1926-aof-togo-b4d838
martrevezia,Martre et Vézia,1,afrique-occidentale-aec-1926-aof-togo-b4d838
jmeunier,J. Meunier,1,afrique-occidentale-aec-1926-aof-togo-b4d838
millersltd,Millers Ltd,1,afrique-occidentale-aec-1926-aof-togo-b4d838
naoumfils,Naoum et fils,1,afrique-occidentale-aec-1926-aof-togo-b4d838
bordeauxdirectionnantes,BORDEAUX (Direction à NANTES,1,afrique-occidentale-aec-1926-aof-togo-b4d838
omniumcommercialafricain,Omnium commercial africain (Anciennement,1,afrique-occidentale-aec-1926-aof-togo-b4d838
josoriget,Jos. Origet et Cie,1,afrique-occidentale-aec-1926-aof-togo-b4d838
rezkfreres,Rezk frères,1,afrique-occidentale-aec-1926-aof-togo-b4d838
richa,Richa et Cie,1,afrique-occidentale-aec-1926-aof-togo-b4d838
hbwrussellltd,H.-B.-W. Russell Ltd,1,afrique-occidentale-aec-1926-aof-togo-b4d838
lucoroul,Société anon. Lucoroul,1,afrique-occidentale-aec-1926-aof-togo-b4d838
rizeriesfrancaises,Société anon. des rizeries françaises,1,afrique-occidentale-aec-1926-aof-togo-b4d838
titane,Cie française du Titane,1,afrique-occidentale-aec-1926-aof-togo-b4d838
figafrica,Figafrica,1,afrique-occidentale-aec-1926-aof-togo-b4d838
etudesvoiesferreeseconomiquesafrique,Société d'études des voies ferrées économiques de l'Afrique française,1,afrique-occidentale-aec-1926-aof-togo-b4d838
immobilierethies,Société immobilière de Thiès,1,afrique-occidentale-aec-1926-aof-togo-b4d838
becmeursexer,Becmeur et Sexer,1,afrique-occidentale-aec-1926-aof-togo-b4d838
cotonniereouestafricaincotoa,Cie cotonnière de l'Ouest africain « La Cotoa»,1,afrique-occidentale-aec-1926-aof-togo-b4d838
etablissementsrouxbaudrandfreres,Établissements Roux-Baudrand frères,1,afrique-occidentale-aec-1926-aof-togo-b4d838
pierremorgandfils,Pierre Morgand et fils,1,afrique-occidentale-aec-1926-aof-togo-b4d838
eugeneschneider,Eugène Schneider,1,afrique-occidentale-aec-1926-aof-togo-b4d838
agricolembato,Société agricole de M'Bato,1,afrique-occidentale-aec-1926-aof-togo-b4d838
etablemilehubert,Société anonyme des Établ. Émile d'Hubert,1,afrique-occidentale-aec-1926-aof-togo-b4d838
bordelaisecoteivoire,Société bordelaise de la Côte-d'Ivoire,1,afrique-occidentale-aec-1926-aof-togo-b4d838
cotonafricain,Société du Coton africain,1,afrique-occidentale-aec-1926-aof-togo-b4d838
abbasaboud,Abbas-Aboud,1,afrique-occidentale-aec-1926-aof-togo-b4d838
jeanguenin,Jeanguenin et Cie,1,afrique-occidentale-aec-1926-aof-togo-b4d838
paulmazassy,Paul Mazassy,1,afrique-occidentale-aec-1926-aof-togo-b4d838
menemjabre,Menem Jabre,1,afrique-occidentale-aec-1926-aof-togo-b4d838
louisbesnardmaisonbordeaux,Louis Besnard (maison à Bordeaux,1,afrique-occidentale-aec-1926-aof-togo-b4d838
fsentenaclougabureaubordeaux,"F. Sentenac, Louga (bureau à Bordeaux",1,afrique-occidentale-aec-1926-aof-togo-b4d838
crosfreres,Cros frères,1,afrique-occidentale-aec-1926-aof-togo-b4d838
jfeyt,J. Feyt,1,afrique-occidentale-aec-1926-aof-togo-b4d838
pauthe,Pauthe,1,afrique-occidentale-aec-1926-aof-togo-b4d838
nigeragricole,Société du Niger agricole,1,afrique-occidentale-aec-1926-aof-togo-b4d838
ouestafricainecabotage,Compagnie Ouest-Africaine de cabotage,1,afrique-occidentale-aec-1926-aof-togo-b4d838
gdelage,L.-G. Delage,1,afrique-occidentale-aec-1926-aof-togo-b4d838
alminko,« Alminko »,1,afrique-occidentale-aec-1937-aof-togo-879c40
succursale,Succursale,1,afrique-occidentale-aec-1937-aof-togo-879c40
baltivent,Compagnie Baltivent,1,afrique-occidentale-aec-1937-aof-togo-879c40
drogueriesafricainesmanufacturesmatieres,Compagnie des drogueries africaines et Manufactures de Matières,1,afrique-occidentale-aec-1937-aof-togo-879c40
etablissementsafricains,Établissements africains,1,afrique-occidentale-aec-1937-aof-togo-879c40
cfakoury,C. Fakoury,1,afrique-occidentale-aec-1937-aof-togo-879c40
apotrefoufounis,Apôtre Foufounis,1,afrique-occidentale-aec-1937-aof-togo-879c40
africainerepresentation,Société africaine de représentation (S. A,1,afrique-occidentale-aec-1937-aof-togo-879c40
etablissementsroucharde,Société anon. des Établissements Rouchard (S.A.E,1,afrique-occidentale-aec-1937-aof-togo-879c40
bordelaisematerielproduitscoloniaux,Société Bordelaise de Matériel et Produits Coloniaux,1,afrique-occidentale-aec-1937-aof-togo-879c40
colonialerepresentation,Société coloniale de représentation,1,afrique-occidentale-aec-1937-aof-togo-879c40
commercialefruitscoloniaux,Société commerciale des fruits coloniaux,1,afrique-occidentale-aec-1937-aof-togo-879c40
francoafricainecommission,Société franco-africaine de commission,1,afrique-occidentale-aec-1937-aof-togo-879c40
unionnavigationalsaciennefruitierealsacienne,Union de navigation alsacienne et fruitière alsacienne,1,afrique-occidentale-aec-1937-aof-togo-879c40
unitedafricacyltd,The United Africa Cy Ltd,1,afrique-occidentale-aec-1937-aof-togo-879c40
auxiliaireentreprisescolonialesminieresindustrielles,"Compagnie auxiliaire d'entreprises coloniales, minières et industrielles",1,afrique-occidentale-aec-1937-aof-togo-879c40
fonciereafrique,Compagnie foncière de l'Afrique,1,afrique-occidentale-aec-1937-aof-togo-879c40
miniereouestafricaine,Compagnie minière ouest-africaine,1,afrique-occidentale-aec-1937-aof-togo-879c40
consortiumdistilleriessisal,Consortium des distilleries de sisal,1,afrique-occidentale-aec-1937-aof-togo-879c40
consortiumconstructionbarragesansanding,Consortium pour la construction du barrage de Sansanding,1,afrique-occidentale-aec-1937-aof-togo-879c40
fellermeier,Feller et Meier,1,afrique-occidentale-aec-1937-aof-togo-879c40
ilmenite,L'Ilménite,1,afrique-occidentale-aec-1937-aof-togo-879c40
industriellecoloniale,L'Industrielle coloniale,1,afrique-occidentale-aec-1937-aof-togo-879c40
kokumbo,KOKUMBO,1,afrique-occidentale-aec-1937-aof-togo-879c40
omniumroutierouestafricain,Omnium routier de l'Ouest africain,1,afrique-occidentale-aec-1937-aof-togo-879c40
portscoloniauxboitepostale233,"Ports Coloniaux, Boîte Postale 233",1,afrique-occidentale-aec-1937-aof-togo-879c40
senegalapprovisionnement,"« Sénégal », Société d'Approvisionnement",1,afrique-occidentale-aec-1937-aof-togo-879c40
mmarcerongbouffebaronjdavillier,"M. Marceron, G. Bouffé, le baron J. Davillier",1,afrique-occidentale-aec-1937-aof-togo-879c40
minesoryaourebouafle,"Société des mines d'or du Yaouré, BOUAFLÉ",1,afrique-occidentale-aec-1937-aof-togo-879c40
transitabidjan,Société de Transit d'Abidjan (S,1,afrique-occidentale-aec-1937-aof-togo-879c40
transportsafriqueoccidentale,Société des Transports de l'Afrique occidentale,1,afrique-occidentale-aec-1937-aof-togo-879c40
travauxouestafricain,« Travaux de l'Ouest-Africain »,1,afrique-occidentale-aec-1937-aof-togo-879c40
bobodioulasso,BOBO-DIOULASSO (,1,afrique-occidentale-aec-1937-aof-togo-879c40
direction,Direction générale,1,afrique-occidentale-aec-1937-aof-togo-879c40
unionentreprisescoloniales,Union d'entreprises coloniales,1,afrique-occidentale-aec-1937-aof-togo-879c40
agriculturecommerceindustrieafriquecci,"Compagnie d'agriculture, de commerce et d'industrie d'Afrique (C. A. C. I",1,afrique-occidentale-aec-1937-aof-togo-879c40
culturesafriqueoccidentale,Compagnie de cultures de l'Afrique occidentale,1,afrique-occidentale-aec-1937-aof-togo-879c40
tambacuunda,TAMBACUUNDA,1,afrique-occidentale-aec-1937-aof-togo-879c40
agencehavre,Agence au Havre,1,afrique-occidentale-aec-1937-aof-togo-879c40
pecheralcharpentiertiassale,"Pécheral et Charpentier, TIASSALÉ",1,afrique-occidentale-aec-1937-aof-togo-879c40
sisaleraiescarburantsafricains,Sisaleraies et carburants africains,1,afrique-occidentale-aec-1937-aof-togo-879c40
agriculturecolonialeafricaine,Société d'agriculture coloniale africaine,1,afrique-occidentale-aec-1937-aof-togo-879c40
plantationshautevolta,Société anonyme des Plantations de Haute-Volta,1,afrique-occidentale-aec-1937-aof-togo-879c40
bordelaiseforestiere,Société bordelaise forestière,1,afrique-occidentale-aec-1937-aof-togo-879c40
colonialeagricolecommercialeindustrielleafriqueoccidentale,"Société coloniale, agricole, commerciale et industrielle de l'Afrique occidentale",1,afrique-occidentale-aec-1937-aof-togo-879c40
colonialegeranceetudes,Société coloniale de gérance et d'études,1,afrique-occidentale-aec-1937-aof-togo-879c40
assinie,ASSINIE,1,afrique-occidentale-aec-1937-aof-togo-879c40
plantationsafriqueoccidentale,Société de plantations de l'Afrique occidentale,1,afrique-occidentale-aec-1937-aof-togo-879c40
brulerie,Brûlerie,1,afrique-occidentale-aec-1937-aof-togo-879c40
produitsguinee,Société des produits de Guinée,1,afrique-occidentale-aec-1937-aof-togo-879c40
techniqueexploitationbananiere,Société technique d'exploitation bananière,1,afrique-occidentale-aec-1937-aof-togo-879c40
granddrewin,GRAND-DREWIN,1,afrique-occidentale-aec-1937-aof-togo-879c40
commercants,COMMERÇANTS,1,afrique-occidentale-aec-1937-aof-togo-879c40
leonbrun,Léon Brun,1,afrique-occidentale-aec-1937-aof-togo-879c40
cabrita,Cabrita,1,afrique-occidentale-aec-1937-aof-togo-879c40
louisdelorme,Louis Delorme,1,afrique-occidentale-aec-1937-aof-togo-879c40
edouardfadel,Édouard Fadel,1,afrique-occidentale-aec-1937-aof-togo-879c40
jganamet,J. Ganamet,1,afrique-occidentale-aec-1937-aof-togo-879c40
philippeganamet,Philippe Ganamet,1,afrique-occidentale-aec-1937-aof-togo-879c40
guibrilndiaye,Guibril N'Diaye et Compagnie,1,afrique-occidentale-aec-1937-aof-togo-879c40
rjaouiche,R. Jaouiche,1,afrique-occidentale-aec-1937-aof-togo-879c40
plozano,P. Lozano,1,afrique-occidentale-aec-1937-aof-togo-879c40
michas,Michas,1,afrique-occidentale-aec-1937-aof-togo-879c40
saidnoujaim,Saïd Noujaim,1,afrique-occidentale-aec-1937-aof-togo-879c40
epauthe,E. Pauthe,1,afrique-occidentale-aec-1937-aof-togo-879c40
nrasmusson,N. Rasmusson,1,afrique-occidentale-aec-1937-aof-togo-879c40
smithkraftt,Smith et Kraftt,1,afrique-occidentale-aec-1937-aof-togo-879c40
africainerepresentationsindustrielles,Société africaine de représentations industrielles,1,afrique-occidentale-aec-1937-aof-togo-879c40
automobilesouestafricain,Société des automobiles de l'Ouest africain,1,afrique-occidentale-aec-1937-aof-togo-879c40
tonnaud,Tonnaud,1,afrique-occidentale-aec-1937-aof-togo-879c40
zait,A. Zaït,1,afrique-occidentale-aec-1937-aof-togo-879c40
delalande,Delalande,1,afrique-occidentale-aec-1937-aof-togo-879c40
mecaniqueprecision,« La Mécanique de précision »,1,afrique-occidentale-aec-1937-aof-togo-879c40
meinier,Meinier,1,afrique-occidentale-aec-1937-aof-togo-879c40
melon,Melon,1,afrique-occidentale-aec-1937-aof-togo-879c40
saisset,Saisset,1,afrique-occidentale-aec-1937-aof-togo-879c40
africainegeranceimmobiliere,Société africaine de gérance immobilière,1,afrique-occidentale-aec-1937-aof-togo-879c40
sotorra,A. Sotorra,1,afrique-occidentale-aec-1937-aof-togo-879c40
bhaddadncobti,B. Haddad et N. Cobti,1,afrique-occidentale-aec-1937-aof-togo-879c40
oreinach,O. Reinach,1,afrique-occidentale-aec-1937-aof-togo-879c40
comptoirsafricainscommercevoiraddendap,"Comptoirs africains de commerce ( Voir Addenda, p",1,afrique-occidentale-aec-1949-aof-togo-9b7c17
comptoirsafricainsnoeldumond,Comptoirs africains Noël Dumond,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
depotsagencesventeusinesmetallurgiquesdavum,Cie de dépôts et agences de vente des usines métallurgiques DAVUM,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
etablissementsnicolas,Établissements Nicolas,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
gastonenegre,Gaston E. Nègre,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
omniumcommercialproductionsmanufactures,Omnium commercial de productions et manufactures,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
commercialeouestafricainvoiraddendap,"Société commerciale de l'Ouest africain (Voir Addenda, p",1,afrique-occidentale-aec-1949-aof-togo-9b7c17
kandi,KANDI,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
agencerepresentationcoteivoire,Agence de représentation générale en Côte-d'Ivoire,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
industriesportuairescoteivoire,Industries portuaires de la Côte-d'Ivoire,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
produitschimiqueselectrometallurgiquesalais,Produits chimiques et électro-métallurgiques Alais,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
frogescamargue,Froges et Camargue,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
grandbassambp,GRAND-BASSAM (B. P,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
kankan,KANKAN,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
abilegalajouter,Abile-Gal. — Ajouter,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
africainecapitalactuel,L'Africaine française. — Capital actuel,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
afriquecongo102,Afrique et Congo. —102,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
colonialeautomobile18,Coloniale Automobile. — 18,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
commercialelafriquemillionsfr,Commerciale de LAfrique française. — millions fr,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
africainecommercecommission2,Cie africaine de commerce et de commission. — 2,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
commercialeafricainebureauparistransfere,Cie commerciale africaine. — Bureau de PARIS transféré,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
commercialeempirefaillitemars1949,"Cie commerciale de l'Empire français. — Faillite, mars 1949",1,afrique-occidentale-aec-1949-aof-togo-9b7c17
afriqueoccidentale800millionsfr,Cie française de l'Afrique Occidentale. — 800 millions fr,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
distributionpetrolesafriquemillionsfr,Cie française de distribution des pétroles en Afrique. — millions fr,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
nigertel,Cie du Niger français. — Tél,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
dakarsoutesrayer,Dakar-Soutes. — Rayer,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
deveschaumetraisonsociale,"Devès, Chaumet et Cie. — Nouvelle raison sociale",1,afrique-occidentale-aec-1949-aof-togo-9b7c17
etablbuhanteisseiremillionsfr,Établ. Buhan et Teisseire. — millions fr,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
etabldeveschaumetmillionsfrcf,Établ. Devès et Chaumet. — millions fr. C. F. A,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
etablmaurelprom150millionsfr,Établ. Maurel et Prom. — 150 millions fr,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
etablvqpetersencapitalporte180millionsfrcfv,Établ. V. Q. Petersen et Cie. — Capital porté à 180 millions fr. C. F. A. — V,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
cffabremillionsfrvannoncep,C.-F. Fabre et Cie. — millions fr. — V. annonce p,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
louisfeltrincapitalporte1,Louis Feltrin et Cie. — Capital porté à 1,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
johnholtbureauparistransfere,John Holt. — Bureau de PARIS transféré,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
maurelfreresmillionsfr,Maurel frères S. A. — millions fr,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
nllecommercialeafricaine220millionsfrcf,Nlle Société commerciale africaine. — 220 millions fr. C. F. A,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
personnazgardintel,"Personnaz, Gardin et Cie. — Tél",1,afrique-occidentale-aec-1949-aof-togo-9b7c17
senegalmazoutrayer,« Sénégal Mazout ». — Rayer,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
africaineetablbrossette,Société africaine des Établ. Brossette,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
afriquecentraleoccid1,Société pour l'Afrique Centrale et Occid. — 1,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
agricoleforestierecommercialeouestafricainobjet,Société agricole forestière et commerciale de l'Ouest-Africain. — Objet,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
commercialeindustriellecoteafriquecapitalporte,Société commerciale et industrielle de la Côte d'Afrique. — Capital porté à,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
commercialeouestafricain750millionsfrmillions,Société commerciale de l'Ouest Africain. — 750 millions fr. en millions,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
entreprisesafricainessiegesociallibrevillebureau,Société d'Entreprises Africaines. — Siège social à Libreville. — Bureau de,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
paristransfere,"PARIS, transféré",1,afrique-occidentale-aec-1949-aof-togo-9b7c17
franceafriquemillionfrcf,Société France-Afrique. — million fr. C. F. A,1,afrique-occidentale-aec-1949-aof-togo-9b7c17
