doc_id,pdf_url,entry_type,name_listed,name_normalised,acronym,alias,principal_name,place_listed,legal_form_listed,year_start,year_end,person_surname,person_given,birth_year,death_year,region,country,sector,group_path,group_depth,all_regions,all_sectors,n_listings,qualifiers,note,source_page,title_raw
empire-auxiliaire-d-entreprises-coloniales-40ef02,https://entreprises-coloniales.fr/empire/Auxiliaire_d_Entreprises_coloniales.pdf,company,"Auxiliaire d'Entreprises coloniales (Société)(1925-1931), Paris",Société Auxiliaire d'Entreprises coloniales,,,,Paris,,1925,1931,,,,,Empire (transversal),,Sociétés commerciales transcoloniales,,0,Empire (transversal),Sociétés commerciales transcoloniales,1,Société; 1925-1931,commission,empire.html,"Auxiliaire d'Entreprises coloniales (Société)(1925-1931), Paris : commission"
empire-auxiliaire-de-credit-414489,https://entreprises-coloniales.fr/empire/Auxiliaire_de_credit.pdf,company,Auxiliaire de crédit (Société)(Ancienne Banque Charles Victor & Cie),Société Auxiliaire de crédit,,Ancienne Banque Charles Victor & Cie,,,,,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,"Victor (Charles), virtuose de la circulaire à tuyaux",1,Empire (transversal),Groupes financiers transcoloniaux,1,Société; Ancienne Banque Charles Victor & Cie,"de la Compagnie occidentale de Madagascar à l'Ouest-Africain français, de la Banque industrielle de Chine à l'eldorado du Laos",empire.html,"Auxiliaire de crédit (Société)(Ancienne Banque Charles Victor & Cie) : de la Compagnie occidentale de Madagascar à l'Ouest-Africain français, de la Banque industrielle de Chine à l'eldorado du Laos"
empire-auxiliaire-de-navigation-4bca9c,https://entreprises-coloniales.fr/empire/Auxiliaire_de_Navigation.pdf,company,Auxiliaire de navigation (Cie),Cie Auxiliaire de navigation,,,,,,,,,,,,Empire (transversal),,Transports maritimes,,0,Algerie; Empire (transversal); Tunisie,Transports maritimes; Transports maritimes et aériens,3,Cie,cargos et pétroliers,empire.html,Auxiliaire de navigation (Cie) : cargos et pétroliers
empire-auxiliaire-des-mines-a7c96f,https://entreprises-coloniales.fr/empire/Auxiliaire_des_mines.pdf,company,Auxiliaire des Mines (1905-1919),Auxiliaire des Mines,,,,,,1905,1919,,,,,Empire (transversal),,Groupes miniers transcoloniaux,,0,Empire (transversal),Groupes miniers transcoloniaux,1,1905-1919,représentant français de la Metallgessellschaft,empire.html,Auxiliaire des Mines (1905-1919) : représentant français de la Metallgessellschaft
empire-azote-francais-9c3f71,https://entreprises-coloniales.fr/empire/Azote_francais.pdf,company,Azote français (L')(1917),L'Azote français,,,,,,1917,,,,,,Empire (transversal),,Groupes industriels transcoloniaux,,0,Empire (transversal),Groupes industriels transcoloniaux,1,L'; 1917,,empire.html,Azote français (L')(1917)
empire-back-de-surany-c810b7,https://entreprises-coloniales.fr/empire/Back_de-Surany.pdf,company,Hermann Back de Surany (1850-1925) à Paris et ses frères Charles (à Constantinople) et Philippe (au Caire),Hermann Back de Surany à Paris et ses frères Charles et Philippe,,à Constantinople; au Caire,,,,1850,1925,,,,,Empire (transversal),,Sociétés commerciales transcoloniales,"Éts Orosdi-Back (bazars, nouveautés, grands magasins), Constantinople, Paris, Salonique, Beyrouth, Bagdad, Le Caire, Tunis, Meknès…",1,Empire (transversal),Sociétés commerciales transcoloniales,1,1850-1925; à Constantinople; au Caire,,empire.html,Hermann Back de Surany (1850-1925) à Paris et ses frères Charles (à Constantinople) et Philippe (au Caire)
empire-banco-1919-1935-375ee1,https://entreprises-coloniales.fr/empire/Banco_1919-1935.pdf,company,"Banque des colonies (1919-1935)(Hallet), Bruxelles",Banque des colonies,,Hallet,,Bruxelles,,1919,1935,,,,,Empire (transversal),,Groupes financiers transcoloniaux,Financière des Caoutchoucs (Société),1,Empire (transversal),Groupes financiers transcoloniaux,1,1919-1935; Hallet,,empire.html,"Banque des colonies (1919-1935)(Hallet), Bruxelles"
empire-banque-a-luc-cie-8a1bfa,https://entreprises-coloniales.fr/empire/Banque_A._Luc_&_Cie.pdf,company,Luc & Cie (Banque A.),Banque A. Luc & Cie,,,,,,,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,Banque A.,"de Watana (Siam) aux Charbonnages du Tonkin, de la CCNEO et des Mines de zinc de Chodon à la Franco-hébridaise…",empire.html,"Luc & Cie (Banque A.) : de Watana (Siam) aux Charbonnages du Tonkin, de la CCNEO et des Mines de zinc de Chodon à la Franco-hébridaise…"
empire-banque-atlas-786050,https://entreprises-coloniales.fr/empire/Banque_Atlas.pdf,company,"Banque Atlas, Paris",Banque Atlas,,,,Paris,,,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,,,empire.html,"Banque Atlas, Paris"
empire-banque-centrale-frse-258d41,https://entreprises-coloniales.fr/empire/Banque_centrale_frse.pdf,company,Banque centrale française (1906-1937),Banque centrale française,,,,,,1906,1937,,,,,Empire (transversal),,Groupes financiers transcoloniaux,"Victor (Charles), virtuose de la circulaire à tuyaux",1,Empire (transversal),Groupes financiers transcoloniaux,1,1906-1937,,empire.html,Banque centrale française (1906-1937)
empire-banque-continentale-de-paris-17133a,https://entreprises-coloniales.fr/empire/Banque_continentale_de_Paris.pdf,company,Banque continentale de Paris (1910-1928),Banque continentale de Paris,,,,,,1910,1928,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1910-1928,"AOF, Madagascar, Maroc, Algérie, Indochine…",empire.html,"Banque continentale de Paris (1910-1928) : AOF, Madagascar, Maroc, Algérie, Indochine…"
empire-banque-de-l-union-francaise-eff02a,https://entreprises-coloniales.fr/empire/Banque_de_l_Union_francaise.pdf,company,"Banque de l'Union française (1923), Paris",Banque de l'Union française,,,,Paris,,1923,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1923,,empire.html,"Banque de l'Union française (1923), Paris"
empire-banque-dupuy-freres-b2a7f6,https://entreprises-coloniales.fr/empire/Banque_Dupuy_freres.pdf,company,"Banque Dupuy frères et Compagnie (1901), Paris",Banque Dupuy frères et Compagnie,,,,Paris,,1901,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1901,importation de viande ovine algérienne,empire.html,"Banque Dupuy frères et Compagnie (1901), Paris : importation de viande ovine algérienne"
empire-banque-etienne-muller-0bfcf2,https://entreprises-coloniales.fr/empire/Banque_Etienne_Muller.pdf,company,Banque alsacienne de Paris (1909-1912),Banque alsacienne de Paris,,,,,,1909,1912,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1909-1912,intérêts en Tunisie et en Côte d'Ivoire,empire.html,Banque alsacienne de Paris (1909-1912) : intérêts en Tunisie et en Côte d'Ivoire
empire-banque-fontaine-paris-046e7c,https://entreprises-coloniales.fr/empire/Banque_Fontaine-Paris.pdf,company,"Banque Fontaine et Compagnie (Édouard Fontaine de Laveleye)(1912), Paris",Banque Fontaine et Compagnie,,Édouard Fontaine de Laveleye,Édouard Fontaine de Laveleye,Paris,,1912,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,Édouard Fontaine de Laveleye; 1912,,empire.html,"Banque Fontaine et Compagnie (Édouard Fontaine de Laveleye)(1912), Paris"
empire-banque-frse-commerciale-c0fbb6,https://entreprises-coloniales.fr/empire/Banque_frse_commerciale.pdf,company,Banque française commerciale (BFC),Banque française commerciale,BFC,,,,,,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,BFC,"France, Antilles-Guyane, océan Indien",empire.html,"Banque française commerciale (BFC) : France, Antilles-Guyane, océan Indien"
empire-banque-frse-d-emission-c30dc0,https://entreprises-coloniales.fr/empire/Banque_frse_d_emission.pdf,company,"Banque française d'émission (1898), puis Banque française et orientale (1900)(Boulaine)","Banque française d'émission, puis Banque française et orientale",,1900; Boulaine,,,,1898,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1898; 1900; Boulaine,"Guyane, Soudan…",empire.html,"Banque française d'émission (1898), puis Banque française et orientale (1900)(Boulaine) : Guyane, Soudan…"
empire-banque-hollando-americaine-4b95bf,https://entreprises-coloniales.fr/empire/Banque-hollando-americaine.pdf,company,"Banque commerciale franco-belge (1932-1950), Paris",Banque commerciale franco-belge,,,,Paris,,1932,1950,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1932-1950,,empire.html,"Banque commerciale franco-belge (1932-1950), Paris"
empire-banque-industries-coloniales-768729,https://entreprises-coloniales.fr/empire/Banque_industries_coloniales.pdf,company,"Banque des industries coloniales (1928-1934), Paris, Casablanca",Banque des industries coloniales,,,,Paris; Casablanca,,1928,1934,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal); Maroc,"Banques, groupes financiers, assureurs; Groupes financiers transcoloniaux",2,1928-1934,,empire.html,"Banque des industries coloniales (1928-1934), Paris, Casablanca"
empire-banque-interets-frs-3680f3,https://entreprises-coloniales.fr/empire/Banque_interets_frs.pdf,company,"Banque des intérêts français (anciennement Émile Foy, Hamlet Forté et Cie)(1926), Paris",Banque des intérêts français,,"anciennement Émile Foy, Hamlet Forté et Cie",,Paris,,1926,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,SFFC-SOFFO : filiales et participations métropolitaines,1,Empire (transversal),Groupes financiers transcoloniaux,1,"anciennement Émile Foy, Hamlet Forté et Cie; 1926",participation de la Soffo (1956) rejoint par le Banco popular español (1962-1967). L'affaire Meleux,empire.html,"Banque des intérêts français (anciennement Émile Foy, Hamlet Forté et Cie)(1926), Paris : participation de la Soffo (1956) rejoint par le Banco popular español (1962-1967). L'affaire Meleux"
empire-banque-intermediaire-paris-b24ff5,https://entreprises-coloniales.fr/empire/Banque_intermédiaire_Paris.pdf,company,Banque intermédiaire de Paris,Banque intermédiaire de Paris,,,,,,,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,Caplane (Pierre-Eugène et Henri de) : capitalistes discrets,1,Empire (transversal),Groupes financiers transcoloniaux,1,,,empire.html,Banque intermédiaire de Paris
empire-banque-marcel-aubert-a53397,https://entreprises-coloniales.fr/empire/Banque_Marcel_Aubert.pdf,company,"Banque Marcel Aubert (1930-1934), Paris",Banque Marcel Aubert,,,,Paris,,1930,1934,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1930-1934,,empire.html,"Banque Marcel Aubert (1930-1934), Paris"
empire-banque-max-paris-8c2fa6,https://entreprises-coloniales.fr/empire/Banque_Max-Paris.pdf,company,"Banque Max (1899-1912), Paris",Banque Max,,,,Paris,,1899,1912,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1899-1912,propriétaire des Tablettes financières et de la Politique coloniale. Affaires malgaches et néo-calédoniennes. Un krach de 18 MF,empire.html,"Banque Max (1899-1912), Paris : propriétaire des Tablettes financières et de la Politique coloniale. Affaires malgaches et néo-calédoniennes. Un krach de 18 MF"
empire-banque-mobiliere-privee-37a474,https://entreprises-coloniales.fr/empire/Banque_mobiliere_privee.pdf,company,"Banque mobilière privée (1926), puis Banque industrielle et mobilière privée (BIMP)(1967-1998), Paris","Banque mobilière privée, puis Banque industrielle et mobilière privée",BIMP,1967-1998,,Paris,,1926,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1926; BIMP; 1967-1998,,empire.html,"Banque mobilière privée (1926), puis Banque industrielle et mobilière privée (BIMP)(1967-1998), Paris"
empire-banque-mutuelle-d-etudes-6450ff,https://entreprises-coloniales.fr/empire/Banque_mutuelle_d_etudes.pdf,company,"Banque mutuelle d'études (1911), puis Banque mutuelle d'études et de crédit (déc. 1926-1935), Paris","Banque mutuelle d'études, puis Banque mutuelle d'études et de crédit",,déc. 1926-1935,,Paris,,1911,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1911; déc. 1926-1935,,empire.html,"Banque mutuelle d'études (1911), puis Banque mutuelle d'études et de crédit (déc. 1926-1935), Paris"
empire-banque-privee-coloniale-3ccbf8,https://entreprises-coloniales.fr/empire/Banque_privee_coloniale.pdf,company,"Banque privée coloniale (Gaston Vacquié et Compagnie)(1921-1924), Paris",Banque privée coloniale,,Gaston Vacquié et Compagnie,Gaston Vacquié et Compagnie,Paris,,1921,1924,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,Gaston Vacquié et Compagnie; 1921-1924,escroquerie,empire.html,"Banque privée coloniale (Gaston Vacquié et Compagnie)(1921-1924), Paris : escroquerie"
empire-banque-privee-lyon-b82288,https://entreprises-coloniales.fr/empire/Banque_privee-Lyon.pdf,company,"Banque privée industrielle, commerciale et coloniale Lyon-Marseille (« Banque privée »)(1899-1931), Lyon","Banque privée industrielle, commerciale et coloniale Lyon-Marseille",,« Banque privée »,,Lyon,,1899,1931,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,« Banque privée »; 1899-1931,,empire.html,"Banque privée industrielle, commerciale et coloniale Lyon-Marseille (« Banque privée »)(1899-1931), Lyon"
empire-banque-regionale-et-coloniale-3390dc,https://entreprises-coloniales.fr/empire/Banque_regionale_et_coloniale.pdf,company,"Banque régionale et coloniale (1929-1934), Marseille",Banque régionale et coloniale,,,,Marseille,,1929,1934,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1929-1934,,empire.html,"Banque régionale et coloniale (1929-1934), Marseille"
empire-banque-union-du-credit-69d12d,https://entreprises-coloniales.fr/empire/Banque_union_du_crédit.pdf,company,"Banque de l'Union du crédit (1926-1929), Paris",Banque de l'Union du crédit,,,,Paris,,1926,1929,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Afrique occidentale francaise; Empire (transversal),Groupes financiers transcoloniaux; Industrie,2,1926-1929,,empire.html,"Banque de l'Union du crédit (1926-1929), Paris"
empire-baratoux-jules-marcel-46d8d2,https://entreprises-coloniales.fr/empire/Baratoux_Jules+Marcel.pdf,company,Baratoux (Jules et Marcel),Baratoux,,,Jules et Marcel,,,,,,,,,Empire (transversal),,Sociétés commerciales transcoloniales,"Éts Orosdi-Back (bazars, nouveautés, grands magasins), Constantinople, Paris, Salonique, Beyrouth, Bagdad, Le Caire, Tunis, Meknès…",1,Empire (transversal),Sociétés commerciales transcoloniales,1,Jules et Marcel,présidents d'Orosdi-Back (1895-1955),empire.html,Baratoux (Jules et Marcel) : présidents d'Orosdi-Back (1895-1955)
empire-basse-loire-umbl-e90d13,https://entreprises-coloniales.fr/empire/Basse-Loire_UMBL.pdf,company,Usines métallurgiques de la Basse-Loire (UMBL) et antécédents,Usines métallurgiques de la Basse-Loire et antécédents,UMBL,,,,,,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,"Goudchaux, à Metz et Paris : un siècle et demi de banque",1,Empire (transversal),Groupes financiers transcoloniaux,1,UMBL,"Trignac. Participations dans les mines de fer de Segré et de l'Ouenza (Algérie), de charbon de Faymoreau et du Kent, les Fonderies de Saint-Nazaire…",empire.html,"Usines métallurgiques de la Basse-Loire (UMBL) et antécédents : Trignac. Participations dans les mines de fer de Segré et de l'Ouenza (Algérie), de charbon de Faymoreau et du Kent, les Fonderies de Saint-Nazaire…"
empire-bceem-c74d6e,https://entreprises-coloniales.fr/empire/BCEEM.pdf,company,Banque coloniale d'études et d'entreprises mutuelles (BCEEM) dite Banque coloniale (1914-1931),Banque coloniale d'études et d'entreprises mutuelles dite Banque coloniale,BCEEM,,,,,1914,1931,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,BCEEM; 1914-1931,,empire.html,Banque coloniale d'études et d'entreprises mutuelles (BCEEM) dite Banque coloniale (1914-1931)
empire-bceem-ocpf-5da58d,https://entreprises-coloniales.fr/empire/BCEEM_OCPF.pdf,company,"Omnium colonial de participations financières (1929), Paris",Omnium colonial de participations financières,,,,Paris,,1929,,,,,,Empire (transversal),,Groupes financiers transcoloniaux,,0,Empire (transversal),Groupes financiers transcoloniaux,1,1929,,empire.html,"Omnium colonial de participations financières (1929), Paris"
