person_id,name,name_as_parsed,positionality,positionality_group,confidence,evidence,regions,countries,n_board_companies,n_board_ties,first_year,last_year
carrelet-a,A Carrelet,A Carrelet,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
de-carreras-y-guiteras-n,N. de Carreras y Guiteras,N. de Carreras y Guiteras,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
carrier-j,J Carrier,J Carrier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
carriere-e,Edmond Carrière,Edmond Carrière,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
carrouee-m,M Carrouée,M Carrouée,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
de-carsalade-du-pont-a,Albert de Carsalade du Pont,Albert de Carsalade du Pont,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
carson-j,James L Carson,James L Carson,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cartier-bresson-m,Mme P Cartier-Bresson,Mme P Cartier-Bresson,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
carton-m,Maurice Carton,Maurice Carton,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
carton-de-wiart-j,J Carton de Wiart,J Carton de Wiart,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cartwright-hh,Cartwright (H.H.)°,Cartwright (H.H.)°,unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
casati-roger-ep-jacqueline-furiet-fille-de-charles,"Jacqueline Furiet, fille de Charles)","Casati (Roger) (ép. Jacqueline Furiet, fille de Charles)",unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
casaubon-p,P Casaubon,P Casaubon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
castan-j,J Castan,J Castan,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
castanet-j,J Castanet,J Castanet,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
castelain-l,L Castelain,L Castelain,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
de-castella-l,L. de Castella,L. de Castella,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
de-castellane-m,marquis de Castellane,marquis de Castellane,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
de-castelnau-m,Michel de Curières de Castelnau,Michel de Curières de Castelnau,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
castelnuovo-tedesco-u,U Castelnuovo Tedesco,U Castelnuovo Tedesco,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
castillon-f,F Castillon,F Castillon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
catani-e,E Catani,E Catani,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
catel-p,P Catel,P Catel,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
catelin-a,A Catelin,A Catelin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
catheu-hubert-de-fils-de-christian-epchristiane-fo,Ép.Christiane Fould),Catheu (Hubert de) (fils de Christian. Ép.Christiane Fould),unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
catineau-j,J Catineau,J Catineau,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
catoire-j,J Catoire,J Catoire,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cattani-a,A Cattani,A Cattani,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cattaui-r,René Cattaui,René Cattaui,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
catteau-r,R Catteau,R Catteau,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cattenoz-a,A Cattenoz,A Cattenoz,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cattoor-j,J Cattoor,J Cattoor,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
catzefils-j,J Catzefils,J Catzefils,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cauboue-p,P Cauboue,P Cauboue,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cauchie-g,G Cauchie,G Cauchie,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cauchois-m,M Cauchois,M Cauchois,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cauchy-l,L Cauchy,L Cauchy,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
caurat-a,A Caurat,A Caurat,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
caussin-l,L.+P Caussin,L.+P Caussin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cavallet-j,J Cavallet,J Cavallet,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cavenel-r,R Cavenel,R Cavenel,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
caves-et-comestibles-terminus,Caves et comestibles Terminus,Caves et comestibles Terminus,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
caves-et-producteurs-reunis-de-roquefort,Caves et producteurs réunis de Roquefort,Caves et producteurs réunis de Roquefort,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cavrois-p,P Cavrois,P Cavrois,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cazanove-amaury-bigaut-dedg-bnci,Cazanove (Amaury Bigaut de)(dg BNCI),Cazanove (Amaury Bigaut de)(dg BNCI),unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
cazard-j,J.-P Cazard,J.-P Cazard,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cazeaux-m,Mme G Cazeaux,Mme G Cazeaux,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cazettes-de-saint-leger-h,H Cazettes de Saint-Léger,H Cazettes de Saint-Léger,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cdc,Cdc,Cdc,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
ceas-g,G Céas,G Céas,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
cerruti-v,V Cerruti,V Cerruti,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
d-cesar-cort-boti,D Cesar Cort Boti,D Cesar Cort Boti,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chabbert-ling-ecp,Chabbert (L.)(ing. ECP),Chabbert (L.)(ing. ECP),unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
chaboisseau-o,Olivier Chaboisseau,Olivier Chaboisseau,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chaboud-m,M Chaboud,M Chaboud,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chabrier-g,G Chabrier,G Chabrier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chabrieres-m-successeur-de-son-frere-maurice-fils-,"Chabrières (M )(1894-1971)(successeur de son frère Maurice, fils d’une Fraissinet)","Chabrières (M )(1894-1971)(successeur de son frère Maurice, fils d’une Fraissinet)",unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
chabrol-h,H Chabrol,H Chabrol,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chabrouty-m,M Chabrouty,M Chabrouty,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chadourne-b,B Chadourne,B Chadourne,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chagnot-e,Ed Chagnot,Ed Chagnot,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chainaye-l,L Chainaye,L Chainaye,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chaintreuil-j,J Chaintreuil,J Chaintreuil,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chaix-e,E Chaix,E Chaix,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chaix-r,R Chaix,R Chaix,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chaker-m,Mohamed Chaker,Mohamed Chaker,native,maghrebi_arab_berber,medium,maghrebi_given_name,Empire (transversal),,1,0,1956,1956
chalandon-a,Albin Chalandon,Albin Chalandon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
challend-de-cevins,Challend de Cevins,Challend de Cevins,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chalupt-renesecr-academie-ronsard,académie Ronsard),Chalupt (René)(secr. académie Ronsard),unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
chambeyron-p,Pierre Chambeyron,Pierre Chambeyron,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chambon-p,P Chambon,P Chambon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chambosse-r,R Chambosse,R Chambosse,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chambrelent-a,André Chambrelent,André Chambrelent,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
de-chambure-j,Jean de Chambure,Jean de Chambure,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chammard-p-deep-marie-therese-lamarche,Marie-Thérèse Lamarche),Chammard (P. de)(ép. Marie-Thérèse Lamarche),unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
champagne-j,J Champagne,J Champagne,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
champendal-a,A.J Champendal,A.J Champendal,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
champenois-a,A Champenois,A Champenois,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
champeyrache,Champeyrache,Champeyrache,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chandon-moet-c,cte René Chandon-Moët,cte René Chandon-Moët,unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
chanforan-j,J Chanforan,J Chanforan,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chanove-p,P Chanove,P Chanove,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chantiers-et-ateliers-du-rhin,Chantiers et ateliers du Rhin,Chantiers et ateliers du Rhin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chapeaux-e,E Chapeaux,E Chapeaux,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chapmann-h,H Chapmann,H Chapmann,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chapotin-p,P Chapotin,P Chapotin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chapple-w,W.H Chapple,W.H Chapple,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charbonneaux-j,J Charbonneaux,J Charbonneaux,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chardon-g,G Chardon,G Chardon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chardon-j,J Chardon,J Chardon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charerat-l,L Charerat,L Charerat,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chargeurs-reunis,Chargeurs réunis,Chargeurs réunis,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charial,Charial,Charial,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charles-dit-dubreuil-a,Albert Charles dit Dubreuil,Albert Charles dit Dubreuil,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charles-d,Daniel Charles,Daniel Charles,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charles-h,H Charles,H Charles,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charlier-c,Chr Charlier,Chr Charlier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charon-h,H Charon,H Charon,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charoy-a,A Charoy,A Charoy,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charoy-r,Robert Charoy,Robert Charoy,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charpentier-e,E Charpentier,E Charpentier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charpentier-l,L Charpentier,L Charpentier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charpentier-n,N Charpentier,N Charpentier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
charvet-marcelfils-dalexandre,Charvet (Marcel)(fils d’Alexandre),Charvet (Marcel)(fils d’Alexandre),unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,1,0,1956,1956
charveriat-r,R Charveriat,R Charveriat,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chaserant-l,L Chaserant,L Chaserant,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chassagne-a,A Chassagne,A Chassagne,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chassaing-m,Mme P Chassaing,Mme P Chassaing,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chasseriaud-j,J Chasseriaud,J Chasseriaud,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chastel-j,J Chastel,J Chastel,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chateau-p,P Chateau,P Chateau,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chatelain-r,R Chatelain,R Chatelain,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chatelet-a,A Chatelet,A Chatelet,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chatelin-p,Ph Chatelin,Ph Chatelin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
chatenay-v,V Chatenay,V Chatenay,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,1,0,1956,1956
