doc_id,territory,entry_type,name_listed,n_chars,register,n_name_forms,n_board_list,n_person_career,n_apposition,n_certificate,n_deed,n_press
afrique-du-nord-hotel-excelsior-casa-40547d,Maroc,company,"Hôtel Excelsior, Casablanca",2424,press,3,0,0,0,0,0,2
afrique-occidentale-siph-liberia-a3c80c,Côte d'Ivoire,company,SIPH-Liberia,2423,no_signal,2,0,0,0,0,0,0
afrique-du-nord-cherfils-alger-4d2d9c,Algérie,company,"Cherfils, Alger",2420,press,1,0,0,0,0,0,1
inde-indochine-pnom-penh-divers-hotels-d2023b,Indochine,company,"Divers hôtels, Pnom-Penh",2416,press,1,0,0,0,0,0,1
inde-indochine-scierie-constantis-hanoi-932ba2,Indochine,company,"Scierie de la Gare (Jean Constantis), Hanoï",2413,no_signal,1,0,0,0,0,0,0
afrique-du-nord-wallut-et-cie-alger-81c3f5,Algérie,company,"Wallut et Cie (Raymond), Alger",2409,press,7,0,0,0,0,0,8
inde-indochine-cinema-chantecler-langson-7a1afd,Indochine,company,"Cinéma Chantecler, Langson",2409,press,2,0,0,0,0,0,2
inde-indochine-canal-saintenoy-bassac-8b6103,Indochine,company,Canal Saintenoy-Bassac à Cantho (1943),2402,press,0,0,0,0,0,0,1
inde-indochine-credit-commercial-malaisie-7b5037,Malaisie,company,Crédit commercial de Malaisie (1913-1929),2393,press,1,0,0,0,0,0,4
afrique-occidentale-messageries-fluviales-niger-3dadb0,Guinée Conakry,company,Messageries fluviales du Niger et des dragages aurifères de la Guinée (Compagnie des)(1908),2390,apposition,0,0,0,1,0,0,5
inde-indochine-kenua-pulperie-yen-bai-7436e3,Indochine,company,Kenua (Pulperie de Yên-Bai),2374,certificate,3,0,0,0,2,0,0
afrique-equatoriale-port-de-douala-be51e0,Cameroun,company,Port de Douala,2371,press,0,0,0,0,0,0,1
inde-indochine-maison-de-blanc-saigon-3549cf,Indochine,company,"Maison de blanc (Émile Larrière), Saïgon",2367,press,3,0,0,0,0,0,3
afrique-du-nord-thonaire-ras-marsa-f7886b,Tunisie,company,Thonaire de Ras-Marsa (Société de la),2362,deed,1,0,0,0,0,1,2
inde-indochine-briqueterie-de-binh-an-e9f674,Indochine,company,Briqueterie de Binh-An (Thuduc),2355,press,0,0,0,0,0,0,2
antilles-guyane-minorapu-3cd324,Guyane française,company,Mines d’or de l’Orapu (Société des )(1885),2338,deed,0,0,0,0,0,1,2
inde-indochine-travinh-bungalow-0dcfa4,Indochine,company,"Bungalow (Thai-ngaôn Xang…), Travinh",2335,press,0,0,0,0,0,0,3
inde-indochine-porcelaine-de-maokhe-8f99aa,Indochine,company,Fabrique de porcelaine de Maokhé,2330,press,5,0,0,0,0,0,1
afrique-equatoriale-grands-moulins-congo-ddb360,Congo-Brazzaville ou Moyen-Congo,company,Grands Moulins du Congo (Les)(Vilgrain),2326,no_signal,0,0,0,0,0,0,0
inde-indochine-a-la-ville-de-prague-hanoi-0240e3,Indochine,company,"Zitech (Émilie) À la ville de Prague, Hanoï",2326,press,2,0,0,0,0,0,2
afrique-du-nord-fonderies-ateliers-tunisie-647d0b,Tunisie,company,"Fonderies et ateliers de Tunisie (1912-1918), Tunis",2316,press,2,0,0,0,0,0,4
afrique-du-nord-tapis-de-kairouan-a24d82,Tunisie,company,Tapis de Kairouan,2311,press,1,0,0,0,0,0,1
inde-indochine-indochinoise-de-peinture-38cbfc,Indochine,company,"Indochinoise de Peinture (Société), Saigon-Khanh-hoi",2309,press,0,0,0,0,0,0,2
madagascar-et-djibouti-sevima-0951e8,Madagascar,company,Exploitation de la viande à Madagascar (Société)(SEVIMA)(1953),2297,deed,1,0,0,0,0,1,1
afrique-du-nord-lignes-cotieres-algeriennes-a420f0,Algérie,company,Lignes côtières algériennes de bateaux à vapeur (Marc Leroux),2295,deed,2,0,0,0,0,2,1
inde-indochine-tourcham-bungalow-c38530,Indochine,company,"Bungalow, Tourcham",2290,apposition,1,0,0,1,0,0,3
inde-indochine-saigon-hotel-d-annam-b1ef29,Indochine,company,"Hôtel d'Annam, Saïgon, rue Carabelli",2283,press,0,0,0,0,0,0,7
inde-indochine-daurelle-confectionneur-ec9284,Indochine,company,"Daurelle (Ferdinand), Hanoï",2273,press,3,0,0,0,0,0,2
inde-indochine-cherry-imbert-cie-2f5cf9,Indochine,company,"Cherry, Imbert & Cie, Hanoï",2256,press,2,0,0,0,0,0,1
afrique-du-nord-courroies-grandinetti-3e0b94,Algérie,company,"Grandinetti (Courroies lyonnaises), Alger",2247,press,1,0,0,0,0,0,1
inde-indochine-heveas-de-bao-lach-512270,Indochine,company,Bao-Lach (Hévéas de),2247,no_signal,0,0,0,0,0,0,0
inde-indochine-berdoulat-tartarin-baie-d-along-176a5c,Indochine,company,"Berdoulat, le Tartarin de la baie d'Along",2242,press,2,0,0,0,0,0,1
inde-indochine-indes-et-indochine-db2483,Indochine,company,"Indes et Indochine, Saïgon",2241,certificate,0,0,0,0,2,1,2
afrique-du-nord-zanone-alger-0d7f83,Algérie,company,"Zanone (César), Alger",2239,press,1,0,0,0,0,0,1
inde-indochine-hagiang-hotel-laine-c81b02,Indochine,company,"Hôtel Lainé, Hagiang",2229,press,1,0,0,0,0,0,1
inde-indochine-alfred-lavallee-mines-b2a53b,Indochine,person,Lavallée (Alfred),2224,person_career,1,0,1,0,0,0,1
empire-mines-gb-fr-1927-1930-e778c3,(unfiled),company,Productions minières comparées des empires britannique (1927) et français (1930),2215,no_signal,0,0,0,0,0,0,0
inde-indochine-vientiane-cinema-27b3ed,Indochine,company,Cinéma de Vientiane (Laos),2202,no_signal,0,0,0,0,0,0,0
afrique-occidentale-coflumaroa-c07460,Côte d'Ivoire,company,Compagnie fluviale et maritime de l’Ouest-Africain (1928),2200,press,1,0,0,0,0,0,3
inde-indochine-decortiquerie-an-hoa-mytho-68b7e1,Indochine,company,"Décortiquerie An-Hoà, Mytho",2194,press,1,0,0,0,0,0,3
inde-indochine-naufrage-benthuy-1911-48834b,Indochine,company,Naufrage du pétrolier « Benthuy » (16.000 t.) au large du Centre-Annam (3 janvier 1911),2189,press,2,0,0,0,0,0,4
afrique-du-nord-bouchonnerie-tizi-ouzou-2dbbcc,Algérie,company,Bouchonnerie de Tizi-Ouzou,2180,press,1,0,0,0,0,0,3
inde-indochine-vinh-mdu-cholon-fea0f6,Indochine,company,"Vinh Mdu, Cholon",2180,press,0,0,0,0,0,0,1
inde-indochine-agricole-du-tonkin-24a6c5,Indochine,company,"Agricole du Tonkin (Société), Bac-giang",2178,press,2,0,0,0,0,0,2
afrique-du-nord-rochefortaise-algerie-953f22,Algérie,company,Industrielle de Produits alimentaires d'Algérie (Société)(groupe Rochefortaise),2175,press,3,0,0,0,0,0,5
inde-indochine-f-fischer-saigon-40e43f,Indochine,person,"Fischer (F.), ressortissant allemand, Saïgon",2169,press,0,0,0,0,0,0,1
afrique-equatoriale-bois-du-gabon-450c87,Gabon,company,Bois du Gabon (Société des),2154,press,3,0,0,0,0,0,6
afrique-equatoriale-exploitation-caoutchouc-congo-95628c,Congo-Brazzaville ou Moyen-Congo,company,"Exploitation du caoutchouc au Congo (Société pour l')(1905-1930), Lyon, puis Villeurbanne",2152,certificate,4,0,0,0,4,1,3
afrique-occidentale-abcd-j-aubert-4bba17,Dahomey (Bénin),company,"ABCD J. Aubert & Cie, Porto-Novo",2152,certificate,0,0,0,0,2,1,4
afrique-du-nord-gtm-maroc-41ac5a,Maroc,company,Grands Travaux de Marseille (GTM)-Maroc,2150,no_signal,1,0,0,0,0,0,0
empire-collection-du-geologue-847afd,(unfiled),company,Collection de titres coloniaux d'un géologue,2142,no_signal,0,0,0,0,0,0,0
inde-indochine-begin-cie-1bf607,Indochine,company,"Begin & Cie, Saïgon",2126,deed,6,0,0,0,0,3,1
empire-soc-immobiliere-coloniale-6fa5ba,(unfiled),company,"Immobilière Coloniale (Société)(1912), Paris",2108,press,0,0,0,0,0,0,1
afrique-du-nord-fonciere-des-vignobles-1ac2e4,Algérie,company,"Foncière des Vignobles de France et d'Algérie (La)(S.A., 1881)",2104,certificate,0,0,0,0,2,1,3
afrique-du-nord-port-de-mogador-222b0f,Maroc,company,Port de Mogador,2102,no_signal,0,0,0,0,0,0,0
inde-indochine-faco-pnom-penh-057231,Indochine,company,"Forges, ateliers et chantiers du Cambodge (FACO), Pnom-Penh",2083,press,2,0,0,0,0,0,1
inde-indochine-alfred-cie-hanoi-60c89d,Indochine,company,"Alfred & Cie, Hanoï",2079,press,4,0,0,0,0,0,5
inde-indochine-huileries-de-deli-36334d,Java et Sumatra (Indes néerlandaises),company,"Huileries de Deli, Sumatra",2059,press,3,0,0,0,0,0,2
inde-indochine-agricole-de-dong-song-117b6a,Indochine,company,Dong-Song (Société civile agricole de ),2058,press,2,0,0,0,0,0,1
afrique-du-nord-bramrane-tensift-e1fde2,Maroc,company,Mines du Bramrane-Tensift (Cie des),2037,person_career,1,0,1,0,2,1,1
inde-indochine-carrieres-du-vietnam-4626dd,Indochine,company,"Carrières du Vietnam (Les),(1950), Hanoï",2037,press,2,0,0,0,0,0,1
inde-indochine-pharmacie-ong-tien-bf25cc,Indochine,company,"Pharmacie sino-annamite Ông-Tiên, Saïgon et succursales dans toute l'Indochine",2032,no_signal,0,0,0,0,0,0,0
afrique-du-nord-mutuelle-france-colonies-tunisie-d5a034,Tunisie,company,Mutuelle de France et des Colonies (La),2022,person_career,4,0,1,0,0,0,2
inde-indochine-enfants-etienne-denis-c0c42c,Indochine,company,Les enfants d'Étienne,2016,apposition,1,0,0,1,0,0,0
inde-indochine-sellette-annamite-8-f68797,Indochine,company,Sellettes annamites Art déco (paire),2013,no_signal,0,0,0,0,0,0,0
inde-indochine-thuan-hoa-saigon-5eeda3,Indochine,company,"Thuan-Hoà, Saïgon",1982,press,0,0,0,0,0,0,2
inde-indochine-dubourg-plantation-the-blao-cfbac2,Indochine,company,Dubourg (Georges),1957,no_signal,0,0,0,0,0,0,0
inde-indochine-cie-agricole-du-darlac-1b794e,Indochine,company,Agricole du Darlac (Compagnie),1956,press,0,0,0,0,0,0,2
inde-indochine-la-providence-pnompenh-d0caec,Indochine,company,"Providence (La), Pnompenh",1953,press,0,0,0,0,0,0,1
inde-indochine-mignot-saigon-41d83a,Indochine,company,"Mignot frères, Saïgon",1949,press,2,0,0,0,0,0,2
afrique-equatoriale-exploration-miniere-au-congo-6b7bfa,Congo-Brazzaville ou Moyen-Congo,company,"Exploration minière au Congo (E. M. A. C.)(S.A., 1939)",1932,press,0,0,0,0,0,0,1
inde-indochine-irrigation-saur-an-ninh-4f8aa1,Indochine,company,"Irrigation Antony Saur, An-Ninh (Thua-thiên, Centre-Annam)",1926,press,1,0,0,0,0,0,1
proche-orient-eclairage-force-alexandrette-2c6d9f,Syrie-Liban,company,Éclairage et de force motrice d'Alexandrette (Compagnie d'),1913,press,0,0,0,0,0,0,1
afrique-du-nord-soc-mines-cuivre-algerie-d4e209,Algérie,company,Mines de cuivre de l'Algérie (Société des)(Sarl)(1927-1929),1897,press,1,0,0,0,0,0,4
empire-ets-g-leroy-afs-canada-545f3b,(unfiled),company,Leroy (Établissements Georges),1897,no_signal,0,0,0,0,0,0,0
inde-indochine-plantations-de-binh-lai-2f8fef,Indochine,company,Binh-Lai (Plantations de),1876,deed,2,0,0,0,0,3,0
afrique-du-nord-grosse-casset-et-fabars-35b0ed,Algérie,company,"Grosse, Casset et Fabars (S.N.C., 1923), Oran",1874,press,0,0,0,0,0,0,1
afrique-du-nord-moulins-des-touargas-95704b,Maroc,company,"Moulins_des_Touargas (anciens moulins Gay), Rabat",1874,no_signal,1,0,0,0,0,0,0
inde-indochine-socony-et-shell-goudron-b6a830,Indochine,company,Goudronnage de Haïphong (1927),1868,press,1,0,0,0,0,0,3
inde-indochine-vientiane-bungalow-0fa6f1,Indochine,company,"Bungalow (Hôtel André), Vientiane",1858,person_career,3,0,1,0,0,0,2
afrique-du-nord-acconage-remorquage-schiaffino-70e0ff,Algérie,company,"Acconage et de remorquage Ch. Schiaffino (Société d'), Alger",1856,press,4,0,0,0,0,0,2
inde-indochine-darlac-oriental-be9379,Indochine,company,Darlac-Oriental (Société commerciale et agricole du)(1927),1846,press,0,0,0,0,0,0,3
inde-indochine-saigon-hotel-de-france-361ffa,Indochine,company,"Hôtel de France, Saïgon",1845,press,2,0,0,0,0,0,2
pacifique-agence-des-bois-5d0112,Nouvelle-Calédonie (Mélanésie),company,Agence des bois (L')(1903),1836,press,0,0,0,0,0,0,2
inde-indochine-xom-ca-trang-cinema-4c1b27,Indochine,company,Xom-Ca-Trang (Hatinh),1818,press,1,0,0,0,0,0,1
inde-indochine-legion-honneur-1931-inde-d8a0bd,Inde (Comptoirs français de l’),source_document,Légions d'honneur indiennes,1793,press,1,0,0,0,0,0,1
inde-indochine-ecail-tullie-bbb0f5,Indochine,company,"Cochinchinoise de Plantations d'hévéas (Société)(Écail et Tullié), My-Hoa (Giadinh)",1790,no_signal,1,0,0,0,0,0,0
inde-indochine-tuilerie-du-port-courbet-a18834,Indochine,company,Beaugeraud et Cie — Tuilerie du Port-Courbet (Sarl),1736,no_signal,0,0,0,0,0,0,0
empire-patronage-etudiants-etrangers-et-coloniaux-toulouse-892388,(unfiled),source_document,"Société de patronage des étudiants étrangers et coloniaux, Toulouse (1892)",1724,no_signal,2,0,0,0,0,0,0
inde-indochine-monde-affaires-ic-1952-9f0928,Indochine,source_document,Le monde des affaires indochinois (1952),1722,no_signal,0,0,0,0,0,0,0
afrique-equatoriale-bralico-9e8b28,Congo-Brazzaville ou Moyen-Congo,company,"Brasseries et limonaderies du Congo (Bralico)(2012), Pointe-Noire",1717,no_signal,0,0,0,0,0,0,0
inde-indochine-guide-hotels-nord-indochine-459ef6,Indochine,company,Guide des hôtels du Nord de l'Indochine (1933),1692,no_signal,2,0,0,0,0,0,0
afrique-du-nord-groupe-africain-minier-b93237,Tunisie,company,"Groupe africain minier, Tunis",1690,board_list,4,2,0,0,0,0,1
inde-indochine-cochinchinoise-tabacs-sumatra-e59932,Indochine,company,Cochinchinoise de tabacs de Sumatra (Société)(1897),1688,press,0,0,0,0,0,0,1
afrique-occidentale-commerciale-des-produits-d-afrique-e3fffb,Côte d'Ivoire,company,"Commerciale des Produits d'Afrique (Société)(1928), Bouaké",1671,certificate,0,0,0,0,2,1,1
inde-indochine-saigon-cafe-de-l-union-d732ef,Indochine,company,"Café de l'Union, Saïgon, rue Catinat, 143",1667,no_signal,0,0,0,0,0,0,0
afrique-du-nord-djebel-chouicha-53236a,Tunisie,company,Djebel-Chouicha,1666,press,1,0,0,0,0,0,1
inde-indochine-miniere-etudes-indochinoises-c76d66,Indochine,company,Minière d'Études indochinoises (Société),1666,press,0,0,0,0,0,0,1
afrique-du-nord-robert-serrurier-alger-307aae,Algérie,company,"Robert (F.), Alger",1660,no_signal,1,0,0,0,0,0,0
inde-indochine-plantation-d-ea-khit-65ded3,Indochine,company,"Plantation d'Ea-Khit, Banmethuôt",1648,deed,6,0,0,0,0,3,0
inde-indochine-foukien-bank-haiphong-a5c75a,Indochine,company,"Foukien Bank, Haïphong",1645,press,1,0,0,0,0,0,2
inde-indochine-chaux-du-tonkin-a69ac7,Indochine,company,Chaux du Tonkin (Sté Générale des),1644,press,0,0,0,0,0,0,1
inde-indochine-aero-club-d-annam-94f595,Indochine,company,"Aéro-club d'Annam, Hué",1640,press,0,0,0,0,0,0,1
afrique-du-nord-cotonniere-africaine-54d1e8,Algérie,company,"Cotonnière Africaine (S.A., 1949), Maison-Carrée",1606,certificate,1,0,0,0,2,0,0
inde-indochine-bogaert-mang-ca-d40da8,Indochine,company,"Bogaert (Henri), Mang-Ca",1600,press,1,0,0,0,0,0,1
afrique-du-nord-intern-immob-financiere-e765ca,Maroc,company,"Internationale, Immobilière et Financière (Compagnie), Tanger",1587,press,0,0,0,0,0,0,1
afrique-du-nord-valentin-jacquot-alger-a9f4f2,Algérie,company,"Valentin, Jacquot et Cie, Alger",1563,no_signal,0,0,0,0,0,0,0
inde-indochine-billon-au-service-de-l-empire-d11540,Indochine,company,Billon (Pierre),1542,press,1,0,0,0,0,0,1
inde-indochine-frco-annam-ouest-cochinch-af9382,Indochine,company,Franco-annamite d'exploitation agricole de l’Ouest cochinchinois (Société)(Bui-Quang-Chieu),1539,press,0,0,0,0,0,0,1
proche-orient-tramways-de-tripoli-4dc1a6,Syrie-Liban,company,"Tramways de Tripoli, Tripolitaine d'entreprise et de traction (Société)",1536,press,0,0,0,0,0,0,4
afrique-occidentale-finuma-koumassi-247091,Côte d'Ivoire,company,"Fabrique ivoirienne de nuoc-mam (FINUMA)(Adrien Faubeau)(1964-1990), Koumassi (Abidjan). Restaurant les Baguettes d'ivoi",1517,no_signal,2,0,0,0,0,0,0
inde-indochine-indochine-forestiere-1931-a60719,Indochine,company,"Indochine forestière (Exposition coloniale internationale de Paris, 1931)",1507,no_signal,1,0,0,0,0,0,0
afrique-occidentale-mines-manganese-grand-lahou-d88d33,Côte d'Ivoire,company,Grand-Lahou (Mines de manganèse de)(1962-1969),1501,no_signal,4,0,0,0,0,0,0
inde-indochine-port-cantho-679ec6,Indochine,company,Cantho (Port de),1490,press,1,0,0,0,0,0,1
inde-indochine-ateliers-soieries-hadong-a0a573,Indochine,company,"Ateliers des arts indigènes, Hadông",1484,press,1,0,0,0,0,0,1
afrique-equatoriale-ciot-bangui-02adb1,Oubangui-Chari (Centrafrique),company,Compagnie industrielle d'ouvrages en textile (CIOT) à Bangui (1954-?),1477,no_signal,1,0,0,0,0,0,0
inde-indochine-ateliers-asiatiques-arts-appliques-3e08f9,Indochine,company,"Ateliers asiatiques d'arts appliqués, Saïgon",1474,press,0,0,0,0,0,0,2
inde-indochine-epargne-metropolitaine-et-coloniale-tonkin-6d8ab4,Indochine,company,"Épargne métropolitaine et coloniale (L'), Toulouse, Paris",1472,press,1,0,0,0,0,0,1
inde-indochine-etienne-denis-1799-1879-5cee00,Indochine,person,Étienne Denis (1799-1879),1463,no_signal,2,0,0,0,0,0,0
inde-indochine-imprimerie-thanh-vuong-168013,Indochine,company,"Imprimerie Thanh Vuong, Mytho",1458,press,0,0,0,0,0,0,1
proche-orient-entrepots-du-levant-303cd9,Syrie-Liban,company,Entrepôts du Levant (Société des),1458,press,0,0,0,0,0,0,1
afrique-du-nord-grand-hotel-texenna-e67dd7,Algérie,company,"Grand Hôtel Beauséjour, à Texenna (Djidjelli)",1440,no_signal,2,0,0,0,0,0,0
inde-indochine-theatre-camp-des-mares-c96745,Indochine,company,"Théâtre-cinéma du camp des Mares, Saïgon",1434,press,0,0,0,0,0,0,1
afrique-du-nord-mines-djebel-dar-debar-e29351,Algérie,company,Djebel-Dar-Debar (Mines du),1423,press,0,0,0,0,0,0,1
afrique-du-nord-mines-oued-bou-doucka-f9137c,Algérie,company,Oued-bou-Doucka (Mines de l'),1421,press,0,0,0,0,0,0,1
inde-indochine-cairns-saigon-30bcdb,Indochine,company,"Cairns (J.), Saïgon",1406,no_signal,0,0,0,0,0,0,0
inde-indochine-clinique-angier-17-ph-6d99b7,Indochine,company,"Clinique Angier, Saïgon (1931)",1369,no_signal,0,0,0,0,0,0,0
inde-indochine-bernay-et-norre-80f3fa,Indochine,company,"Bernay et Norre, puis H. Balencie et Norre, Phu-hoà",1364,no_signal,4,0,0,0,0,0,0
inde-indochine-pongerville-phong-le-fdfddf,Indochine,company,"Pongerville, Phong-lê (Tourane)",1359,press,0,0,0,0,0,0,1
inde-indochine-lapicque-cay-cham-3bd886,Indochine,person,Lapicque (Paul-Augustin),1349,no_signal,0,0,0,0,0,0,0
inde-indochine-prospections-etudes-minieres-4f5a60,Indochine,company,Indochinoise de Prospections et d'études minières (Société civile),1337,press,3,0,0,0,0,0,1
inde-indochine-ventouses-annamites-095ec1,Indochine,company,Les ventouses annamites,1336,no_signal,1,0,0,0,0,0,0
afrique-occidentale-huguet-en-plein-effort-6b4900,Côte d'Ivoire,source_document,"Huguet (P.), En plein effort (vers 1950)",1334,no_signal,0,0,0,0,0,0,0
inde-indochine-etains-de-selangor-43efc6,Malaisie,company,Étains de Selangor (Société des)(1900-1911),1331,press,0,0,0,0,0,0,4
afrique-du-nord-douglas-partners-alger-d48654,Algérie,company,"Douglas and partners, Ltd (Londres), Alger",1328,press,0,0,0,0,0,0,1
afrique-du-nord-agricole-marocaine-1928-9da255,Maroc,company,Agricole Marocaine (1928-1929),1325,press,0,0,0,0,0,0,1
inde-indochine-nape-hotel-lapicque-aeff49,Indochine,company,"Hôtel Lapicque, Napé",1320,press,1,0,0,0,0,0,4
inde-indochine-bonna-indochine-9d34f9,Indochine,company,Bonna-Indochine,1318,press,0,0,0,0,0,0,1
inde-indochine-scieries-arbre-broye-2fdc18,Indochine,company,"Scieries de l'Arbre-Broyé, Dalat",1312,press,1,0,0,0,0,0,1
afrique-du-nord-irrigation-souterraine-algerie-3f64c9,Algérie,company,Études et d'application de l’irrigation souterraine (Société d'),1308,press,0,0,0,0,0,0,1
inde-indochine-sellette-annamite-2-2068ac,Indochine,company,Sellettes annamites,1307,no_signal,0,0,0,0,0,0,0
inde-indochine-scierie-de-cai-sau-3bf74d,Indochine,company,"Charvolin, Estève et Girard, Cai-Sau, près Bac-Lê",1302,press,0,0,0,0,0,0,1
afrique-du-nord-djebel-azered-353669,Tunisie,company,Djebel-Azered (Société minière du),1291,certificate,2,0,0,0,2,0,0
proche-orient-omnium-hellenique-electricite-d647d4,Grèce,company,Omnium hellénique d’électricité (1912-1927),1281,press,2,0,0,0,0,0,6
inde-indochine-mines-d-or-de-kouei-ngoa-ad0920,Indochine,company,Mines d'or de Kouei-Ngoa,1275,no_signal,0,0,0,0,0,0,0
pacifique-mines-de-tiea-f18a2c,Nouvelle-Calédonie (Mélanésie),company,Mines de Tiéa (Société des)(1912),1273,no_signal,0,0,0,0,0,0,0
afrique-du-nord-ash-caplain-saint-andre-582e2d,Algérie,company,"Ash, Caplain Saint-André, Alger",1264,deed,0,0,0,0,0,2,1
afrique-du-nord-cominge-casa-da57db,Maroc,company,"Industrielle de Gestion (Compagnie)(COMINGE), Casablanca",1259,certificate,0,0,0,0,2,1,0
afrique-equatoriale-ets-g-leroy-centrafrique-9191b3,Oubangui-Chari (Centrafrique),company,Leroy (Éts G.)-Centrafrique,1243,no_signal,0,0,0,0,0,0,0
