company_id_1,company_id_2,name_1,name_2,reason
adminetablissementsnapp,etablissementsnapp,admin. Établissements Napp,Établissements Napp,token_subset
adminfruitcolonial,fruitcolonial,admin. Société anonyme du fruit colonial français,Société anonyme du fruit colonial français,token_subset
administrateursbanquetransatlantique,banquetransatlantique,administrateurs de la Banque transatlantique,Banque transatlantique,token_subset
administration,audouitmembresuppleantconseiladministrationportcommerce,Administration,"Audouit, membre suppléant du conseil d'administration du port de commerce de",token_subset
administration,conseiladministrationsurplus,Administration,% pour le conseil d'administration. Le surplus,token_subset
administration,controleadministrationfiduciairefmai,Administration,"Sté an. de contrôle et d'administration fiduciaire. — Sté an., f. le mai",token_subset
administration,graceinterventionadministration,Administration,Grâce à l'intervention de l'administration,token_subset
administration,havardduclosrapportconseiladministrationmessieurs,Administration,Havard-Duclos. RAPPORT DU CONSEIL D'ADMINISTRATION Messieurs,token_subset
administration,henriguilminrapportconseiladministrationmessieurs,Administration,Henri Guilmin RAPPORT DU CONSEIL D'ADMINISTRATION Messieurs,token_subset
administration,jeancapperonrapportconseiladministration,Administration,Jean Capperon. RAPPORT DU CONSEIL D'ADMINISTRATION,token_subset
administration,lafaurierapportconseiladministration,Administration,Lafaurie. RAPPORT DU CONSEIL D'ADMINISTRATION,token_subset
administration,leonristelhueberrapportconseiladministration,Administration,Léon Ristelhueber. RAPPORT DU CONSEIL D'ADMINISTRATION,token_subset
administration,manufacturesrapportconseiladministrationmessieurs,Administration,manufactures. RAPPORT DU CONSEIL D'ADMINISTRATION Messieurs,token_subset
administration,massabuaurapportconseiladministration,Administration,Massabuau. RAPPORT DU CONSEIL D'ADMINISTRATION,token_subset
administration,officepriveadministration,Administration,Office privé d'administration générale,token_subset
administration,pardelegationconseiladministrationvieillemard,Administration,PAR DÉLÉGATION DU CONSEIL D'ADMINISTRATION Vieillemard,token_subset
administration,paulweissrapportconseiladministration,Administration,Paul Weiss. RAPPORT DU CONSEIL D'ADMINISTRATION,token_subset
administration,piotrapportconseiladministration,Administration,Piot. RAPPORT DU CONSEIL D'ADMINISTRATION,token_subset
administration,rapportconseiladministration,Administration,Rapport du conseil d'administration,token_subset
administration,rapportconseiladministrationago,Administration,Rapport du conseil d'administration à l'AGO,token_subset
administration,rapportconseiladministrationrelatif,Administration,Rapport du conseil d'administration relatif,token_subset
administration,reginaldturrellrapportconseiladministration,Administration,Reginald Turrell. RAPPORT DU CONSEIL D'ADMINISTRATION,token_subset
administration,victorrapportconseiladministrationmessieurs,Administration,Victor. RAPPORT DU CONSEIL ADMINISTRATION Messieurs,token_subset
adminouestafricaineentreprisesmaritimes,africaineentreprises,admin. Société ouest-africaine d'entreprises maritimes,Société Africaine d'Entreprises,token_subset
adminouestafricaineentreprisesmaritimes,africaineentreprisesbp,admin. Société ouest-africaine d'entreprises maritimes,"Société africaine d'entreprises, B. P",token_subset
adminouestafricaineentreprisesmaritimes,entreprises,admin. Société ouest-africaine d'entreprises maritimes,ENTREPRISES,token_subset
adminouestafricaineentreprisesmaritimes,ouestafricaineentreprises,admin. Société ouest-africaine d'entreprises maritimes,de la Société ouest-africaine d'entreprises,token_subset
adminouestafricaineentreprisesmaritimes,ouestafricaineentreprisesmaritimes,admin. Société ouest-africaine d'entreprises maritimes,Société Ouest-Africaine d’Entreprises maritimes,token_subset
adminunioncommercialeindochinoise,unionindochinoise,admin. Union commerciale indochinoise,l'Union indochinoise,token_subset
admminesferfillols,minesferfillols,adm. Mines de fer de Fillols,Mines de fer de Fillols,token_subset
admminesferfillols,minesferfillolspo,adm. Mines de fer de Fillols,Mines de fer de Fillols (P.-O.),token_subset
admusinesmetallurgiquesbasseloire,usinesmetallurgiquesbasseloire,adm. Usines métallurgiques de la Basse- Loire,Usines métallurgiques de la BASSE-LOIRE,token_subset
adoursebouetablissementsdomerc,etablissementsdomerc,Société Adour-Sebou. Établissements Domerc,Établissements Domerc,token_subset
aeroafricaine,africaine,Cie aéro-africaine,L'Africaine,token_subset
aeroclubnordindochineailestonkinoisesreunishanoigialamavecleursantecedents,ailestonkinoises,"Aéro-club du Nord-Indochine et Ailes tonkinoises réunis, Hanoï, Gialam. Avec leurs antécédents",Ailes tonkinoises,token_subset
aeromaritime,unionaeromaritimetransport,Aéromaritime,Union aéromaritime de transport,token_subset
africaine,agricoleafricaine,L'Africaine,Société Agricole Africaine,token_subset
africaine,agricolenordafricaine,L'Africaine,Cie Générale Agricole Nord-Africaine,token_subset
africaine,banqueunionnordafricaine,L'Africaine,Banque de l'union nord-africaine,token_subset
africaine,belgoafricainelainages,L'Africaine,Société belgo-africaine de lainages,token_subset
africaine,caisseafricainegestion,L'Africaine,Caisse africaine de gestion,token_subset
africaine,carpetnordafricaine,L'Africaine,Carpet nord-africaine,token_subset
africaine,ccorteyafricaineagricole,L'Africaine,C. Cortey. Cie africaine agricole,token_subset
africaine,francoafricainepatesalfa,L'Africaine,Société Franco-Africaine des Pâtes d'alfa,token_subset
africaine,geranceafricaine,L'Africaine,Société de Gérance africaine,token_subset
africaine,iunionafricaineagricole,L'Africaine,I'Union africaine agricole,token_subset
africaine,jeancaillecivilenordafricainegestion,L'Africaine,Jean Caille. Société civile nord-africaine de gestion,token_subset
africaine,lafargenordafricaineciments,L'Africaine,Lafarge (Nord-africaine des ciments),token_subset
africaine,minierefrancoafricaine,L'Africaine,Société Minière Franco-Africaine,token_subset
africaine,mobiloilnordafricaine,L'Africaine,Mobil Oil nord-africaine,token_subset
africaine,nordafricainecimentslafarge,L'Africaine,Société NORD-AFRICAINE des CIMENTS de LAFARGE,token_subset
africaine,nordafricainecimentslafargealger,L'Africaine,Société nord-africaine des ciments Lafarge à Alger,token_subset
africaine,nordafricaineetudes,L'Africaine,Société Nord-Africaine d'études,token_subset
africaine,nordafricaineplombouedelheimer,L'Africaine,"Société nord-africaine du plomb, OUED-EL-HEIMER",token_subset
africaine,nordafricainetissagemain,L'Africaine,Société Nord-Africaine de Tissage à main,token_subset
africaine,nordafricainetonte,L'Africaine,Société Nord-Africaine de Tonte,token_subset
africaine,orafricainemines,L'Africaine,Or. Cie africaine de mines,token_subset
africaine,silicocalcaireafricaine,L'Africaine,La Silico-Calcaire africaine,token_subset
africaine,socminierefrancoafricaine,L'Africaine,Soc MINIÈRE FRANCO-AFRICAINE,token_subset
africaine,socnordafricaineacconage,L'Africaine,Soc. Nord-Africaine d'ACCONAGE,token_subset
africaine,unionafricaineagric,L'Africaine,Union africaine agric,token_subset
africaine,unionafricaineagricole,L'Africaine,Union Africaine Agricole,token_subset
africaine,unionafricaineminieremaritime,L'Africaine,Union africaine minière et maritime,token_subset
africaine,unionchimiquenordafricaine,L'Africaine,Union chimique nord-africaine,token_subset
africaine,unionnordafricaine,L'Africaine,… Union nord-africaine,token_subset
africaine,unionroutierecentreafricaine,L'Africaine,"Union routière centre-africaine, Anct",token_subset
africaine,unionvinicolenordafricaine,L'Africaine,Union vinicole nord-africaine,token_subset
africaineagricole,agricole,Compagnie africaine agricole,Compagnie agricole,token_subset
africaineagricoleminiere,agricole,Compagnie africaine agricole et minière,Compagnie agricole,token_subset
africaineappareilsmanutention,manutentionafricaine,Société africaine d'appareils de manutention,Manutention africaine,token_subset
africaineateliersconstructionschwartzhautmont,constructionafricaine,Cie africaine des ateliers de construction Schwartz-Hautmont,La Construction africaine,token_subset
africainecommercecommission,commission,Cie africaine de commerce et de commission,COMMISSION,token_subset
africainecommercerepresentation,africainerepresentation,Société africaine de commerce et de représentation,Société africaine de représentation (S. A,token_subset
africaineconstructionscivilesindustrielles,constructionscivilesindustrielles,Société Africaine de Constructions civiles et industrielles,Société de Constructions civiles et industrielles,token_subset
africaineconstructionscivilesindustrielles,constructionsindustrielles,Société Africaine de Constructions civiles et industrielles,Société Constructions Industrielles,token_subset
africaineconstructionscivilesindustriellesbp,constructionscivilesindustrielles,"Société africaine de constructions civiles et industrielles, B. P",Société de Constructions civiles et industrielles,token_subset
africaineconstructionscivilesindustriellesbp,constructionsindustrielles,"Société africaine de constructions civiles et industrielles, B. P",Société Constructions Industrielles,token_subset
africaineelectricitesaintlouissenegal,electricite,"Société Africaine d'électricité, Saint-Louis-du-Sénégal",Électricité,token_subset
africaineentreprises,entreprises,Société Africaine d'Entreprises,ENTREPRISES,token_subset
africaineentreprises,nordafricaineentreprises,Société Africaine d'Entreprises,Société Nord-Africaine d'Entreprises,token_subset
africaineentreprises,nordafricaineentreprisesmaritimesalgerorannemours,Société Africaine d'Entreprises,"Société Nord-africaine d’entreprises maritimes, Alger, Oran, Nemours",token_subset
africaineentreprises,nordafricaineetudesentreprises,Société Africaine d'Entreprises,Société Nord-africaine d'études et d'entreprises,token_subset
africaineentreprises,ouestafricaineentreprises,Société Africaine d'Entreprises,de la Société ouest-africaine d'entreprises,token_subset
africaineentreprises,ouestafricaineentreprisesmaritimes,Société Africaine d'Entreprises,Société Ouest-Africaine d’Entreprises maritimes,token_subset
africaineentreprisesbp,entreprises,"Société africaine d'entreprises, B. P",ENTREPRISES,token_subset
africaineentreprisesbp,nordafricaineentreprises,"Société africaine d'entreprises, B. P",Société Nord-Africaine d'Entreprises,token_subset
africaineentreprisesbp,nordafricaineentreprisesmaritimesalgerorannemours,"Société africaine d'entreprises, B. P","Société Nord-africaine d’entreprises maritimes, Alger, Oran, Nemours",token_subset
africaineentreprisesbp,nordafricaineetudesentreprises,"Société africaine d'entreprises, B. P",Société Nord-africaine d'études et d'entreprises,token_subset
africaineentreprisesbp,ouestafricaineentreprises,"Société africaine d'entreprises, B. P",de la Société ouest-africaine d'entreprises,token_subset
africaineentreprisesbp,ouestafricaineentreprisesmaritimes,"Société africaine d'entreprises, B. P",Société Ouest-Africaine d’Entreprises maritimes,token_subset
africaineentreprisesindustriellesimmobilieresbp,entreprisesindustrielles,"Société africaine d'entreprises industrielles et immobilières, B. P",Société d'entreprises industrielles,token_subset
africaineentreprisessiege,entreprises,Compagnie Africaine d'Entreprises . Siège,ENTREPRISES,token_subset
africaineetudes,nordafricaineetudes,africaine (Société d'études,Société Nord-Africaine d'études,token_subset
africainefinanciereagricole,agricolefinanciere,Société africaine financière et agricole,Société agricole financière,token_subset
africaineforestiere,agricoleforestiereafricaine,Société africaine forestière,Société agricole et forestière Africaine,token_subset
africaineforestiere,forestiere,Société africaine forestière,Société forestière,token_subset
africaineforestiereagricole,forestiere,Société africaine forestière et agricole,Société forestière,token_subset
africaineforestiereagricoledizangue,agricoleforestiereafricaine,"Société Africaine Forestière et Agricole, Dizangué",Société agricole et forestière Africaine,token_subset
africaineforestiereagricoledizangue,forestiere,"Société Africaine Forestière et Agricole, Dizangué",Société forestière,token_subset
africaineforestiereagricolesafacameroun,agricoleforestiereafricaine,Société africaine forestière et agricole (SAFA au Cameroun),Société agricole et forestière Africaine,token_subset
africaineforestiereagricolesafacameroun,forestiere,Société africaine forestière et agricole (SAFA au Cameroun),Société forestière,token_subset
africainefruitiereimportation,importationafricaine,Société africaine fruitière d'importation,Société d'importation africaine,token_subset
africaineimportationcharbonsbriquettesnordpas,importationafricaine,Société africaine d'importation de charbons et briquettes du Nord et du Pas,Société d'importation africaine,token_subset
africaineimportationcharbonsbriquettesnordpascalais,importationafricaine,Société Africaine d’Importation de charbons et briquettes du Nord et du Pas-de-Calais,Société d'importation africaine,token_subset
africainemagasinage,lucienpirletafricainemagasinage,Société africaine de magasinage,Lucien Pirlet. Société africaine de magasinage,token_subset
africaineparticipation,nordafricaineparticipation,Société africaine de participation,"Nord-africaine de participation (ex-Société d’électricité nord-africaine), à Alger> Algérienne de",token_subset
africaineparticipation,participation,Société africaine de participation,Société de Participation,token_subset
