person_id,annotation_raw,candidate_company_id,candidate_company_name,match_method,from_company_id,year,source_ref,doc_id,n_observations
peyrelongue-g,Huileries Calvé-Delft,huileriescalvedelft,Huileries Calvé-Delft,name,huileriescalvedelft,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
peyroux-m,"Cie minière de Santiago y anexas, Mexique",minieresantiagoyanexasmexique,Compagnie minière de Santiago y anexas (Mexique),name,minieresantiagoyanexasmexique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
peytel-a,Équatoriale de mines,equatorialemines,Compagnie Équatoriale de mines,name,equatorialemines,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pfeiffer-e,Messageries fluviales de Cochinchine,messageriesfluvialescochinchine,Messageries fluviales de Cochinchine,name,messageriesfluvialescochinchine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pforzheimer-jr-c,Franco-Wyoming oil Cy,francowyomingoilcy,Franco-Wyoming Oil Cy,name,francowyomingoilcy,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
phelip-d,Eaux minérales d’Évian-les-Bains,eauxmineralesevianbains,Eaux minérales d’Évian-les-Bains,name,eauxmineralesevianbains,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
philibert-a,Camions Bernard,camionsbernard,Camions Bernard,name,camionsbernard,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
piaton-r,Salinière de la Camargue,salinierecamargue,Salinière de la Camargue,name,salinierecamargue,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
piaud-l,Pathé Consortium cinéma,patheconsortiumcinema,Pathé consortium cinéma,name,patheconsortiumcinema,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
picard-g,CARIC,chantiersateliersreunisindochine,Chantiers et ateliers réunis d'Indochine,acronym,chantiersateliersreunisindochine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
picard-jcomm-du-gvt,Crédit sarrois,creditsarrois,Crédit sarrois,name,creditsarrois,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
picard-jcomm-du-gvt,Cie d’exploration pétrolière,explorationpetroliere,Compagnie d’exploration pétrolière,name,explorationpetroliere,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
picard-jacquesep-elisa-deschars-fille-dedmond,Forges de Clairvaux,forgesclairvaux,Forges de Clairvaux,name,forgesclairvaux,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
picard-m,"Docks du Centre, Angoulême",dockscentreangouleme,Docks du Centre (Angoulême),name,dockscentreangouleme,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
picart-a,Industrielle Foncière et Routière,industriellefonciereroutiere,L'Industrielle Foncière et Routière,name,industriellefonciereroutiere,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
picquet-hcomm-cptes,Cie foncière de la Méditerranée,foncieremediterranee,Compagnie Foncière de la Méditerranée,name,foncieremediterranee,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pierret-j,Cie africaine d’armement,africainearmement,Compagnie Africaine d'Armement,name,africainearmement,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pierret-j,Verreries Paul Laurent et de l’Anjou,verreriespaullaurentanjou,Verreries Paul Laurent et de l’Anjou,name,verreriespaullaurentanjou,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pierret-j,Cellulose du pin,cellulosepin,Cellulose du pin,name,cellulosepin,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pierson-l,HLM Pompey,hlmpompey,Société d’HLM Pompey,name,hlmpompey,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pierzownick-p,Caoutchouc du Donaï,caoutchoucdonai,Caoutchouc du Donaï,name,caoutchoucdonai,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pigeon-c,Éts Pigeon,etspigeon,Éts Pigeon,name,etspigeon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pigeot-a,"J. Bocuze et Cie, Lyon",jbocuzelyon,J. Bocuze et Compagnie (Lyon),name,jbocuzelyon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pihier-r,Huileries Calvé-Delft,huileriescalvedelft,Huileries Calvé-Delft,name,huileriescalvedelft,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pilard-a,Talcs de Luzenac,talcsluzenac,Talcs de Luzenac,name,talcsluzenac,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pinier-h,Aubrives et Villerupt,aubrivesvillerupt,Aubrives et Villerupt,name,aubrivesvillerupt,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pinson-e,Crédit algérien,creditalgerien,"Crédit algérien, puis Crédit privé",name,creditalgerien,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pinson-e,Continentale des compteurs,continentalecompteurs,Continentale des compteurs,name,continentalecompteurs,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pirlet-l,Cie du Cambodge,cambodge,Compagnie du Cambodge,name,cambodge,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pitance-g,Parisienne des sciures,parisiennesciures,Société parisienne des sciures,name,parisiennesciures,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
planche-m,Maïseries de la Méditerranée,maiseriesmediterranee,Maïseries de la Méditerranée,name,maiseriesmediterranee,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
plossu-a,Ét. thermal de Vichy,thermalvichy,Ét. thermal de Vichy,name,thermalvichy,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
plume-p,Vermandoise de sucrerie,vermandoisesucrerie,Vermandoise de sucrerie,name,vermandoisesucrerie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poichet-e,Crédit parisien,creditparisien,Crédit parisien,name,creditparisien,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poichet-e,Immeubles de la Plaine Monceau,immeublesplainemonceau,Immeubles de la Plaine Monceau,name,immeublesplainemonceau,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poinet-mcomm-cptes,"Port, des quais et entrepôts de Beyrouth",portquaisentrepotsbeyrouth,"Port, quais et entrepôts de Beyrouth",name,portquaisentrepotsbeyrouth,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poinet-mcomm-cptes,Électricité Mors,electricitemors,Électricité Mors,name,electricitemors,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poinet-mcomm-cptes,Sucrerie centrale de Cambrai,sucreriecentralecambrai,Sucrerie centrale de Cambrai,name,sucreriecentralecambrai,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poinsard-p,Eaux banlieue Paris,eauxbanlieueparis,Eaux de la banlieue de Paris,name,eauxbanlieueparis,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poirier-l,Messageries maritimes,messageriesmaritimes,Société des Messageries maritimes,name,messageriesmaritimes,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poirson-m,Huilerie Darier de Rouffio,huileriedarierrouffio,Huilerie Darier de Rouffio,name,huileriedarierrouffio,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pollet-e,Union bancaire du Nord,unionbancairenord,Union bancaire du Nord,name,unionbancairenord,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pollet-j,Carboniques liquides réunies,carboniquesliquidesreunies,Carboniques liquides réunies,name,carboniquesliquidesreunies,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
polti-m,Philips éclairage et radio,philipseclairageradio,Philips éclairage et radio,name,philipseclairageradio,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
polti-m,Salinière de la Camargue,salinierecamargue,Salinière de la Camargue,name,salinierecamargue,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pommery-l,Financ. de l’armement,financarmement,Financ. de l’armement,name,financarmement,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pommery-l,Messageries maritimes,messageriesmaritimes,Société des Messageries maritimes,name,messageriesmaritimes,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poncelet-p,Caplain Saint-André,caplainsaintandre,Caplain Saint-André,name,caplainsaintandre,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ponsignon-j,Forges de Strasbourg,forgesstrasbourg,Forges de Strasbourg,name,forgesstrasbourg,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pontzen-e,L’Électrique Lille-Roubaix-Tourcoing,electriquelilleroubaixtourcoing,L’Électrique Lille-Roubaix-Tourcoing,name,electriquelilleroubaixtourcoing,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
porte-l,Graphites de la Sahanavo,graphitessahanavo,"Société des Graphites de la Sahanavo, puis Sahanavo, société malgache d'exploitations minières",name,graphitessahanavo,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
posthuma-p,Handelsvereeniging Amsterdam,handelsvereenigingamsterdam,Handelsvereeniging Amsterdam,name,handelsvereenigingamsterdam,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pottier-p,Aux Trois Quartiers,troisquartiers,Aux Trois Quartiers,name,troisquartiers,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
du-pouget-b,Mines et usines de Salsigne,minesusinessalsigne,Mines et usines de Salsigne,name,minesusinessalsigne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pouillet-c,Omnibus et tramways de Lyon,omnibustramwayslyon,Omnibus et tramways de Lyon,name,omnibustramwayslyon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pouquet-e,Docks industriels,docksindustriels,Docks industriels,name,docksindustriels,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-pouzols-a,Sucrerie centrale de Cambrai,sucreriecentralecambrai,Sucrerie centrale de Cambrai,name,sucreriecentralecambrai,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
poyet-j,Au Pêcheur écossais,pecheurecossais,Au pêcheur écossais,name,pecheurecossais,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pozzi-jeandiplomate,Ét. thermal de Vichy,thermalvichy,Ét. thermal de Vichy,name,thermalvichy,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pradel-h,"Monet & Goyon, Mâcon",monetgoyonmacon,Monet & Goyon (Mâcon),name,monetgoyonmacon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pradel-r,Forges et chantiers de la Gironde,forgeschantiersgironde,Forges et chantiers de la Gironde,name,forgeschantiersgironde,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
prat-g,Aubrives et Villerupt,aubrivesvillerupt,Aubrives et Villerupt,name,aubrivesvillerupt,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
prevet-f,Immobilière des Bas-Alpins,immobilierebasalpins,Immobilière des Bas-Alpins,name,immobilierebasalpins,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
prier-mme-pierrevve-anc-pilote-aerospatiale-co-fdt,Continentale Parker,continentaleparker,Continentale Parker,name,continentaleparker,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
prier-pierreanc-pilote-aerospatiale-co-fdt,Continentale Parker,continentaleparker,Continentale Parker,name,continentaleparker,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
proal-j,Immobilière des Bas-Alpins,immobilierebasalpins,Immobilière des Bas-Alpins,name,immobilierebasalpins,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
puerari-claude-fils-dhenri,Affinage métaux,affinagemetaux,Société d’affinage des métaux,name,affinagemetaux,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
du-puget-j,Grande Chaudronnerie lorraine,grandechaudronnerielorraine,Grande Chaudronnerie lorraine,name,grandechaudronnerielorraine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
pussot-m,Mines de l’Orbiel,minesorbiel,Mines de l’Orbiel (ex-mines d’argent de la Caunette),name,minesorbiel,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-puybaudet-h,Graphites de la Sahanavo,graphitessahanavo,"Société des Graphites de la Sahanavo, puis Sahanavo, société malgache d'exploitations minières",name,graphitessahanavo,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
quelquejeu-l,Usines Dior,usinesdior,Usines Dior,name,usinesdior,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
quentin-bauchard-r,Carel Fouché & Cie,carelfouche,Carel Fouché & Compagnie,name,carelfouche,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
queroix-m,Engrenages Citroën,engrenagescitroen,Engrenages Citroën,name,engrenagescitroen,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
quervel-p,Affiches Gaillard,affichesgaillard,Affiches Gaillard,name,affichesgaillard,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
quilici-e,Industrielle Foncière et Routière,industriellefonciereroutiere,L'Industrielle Foncière et Routière,name,industriellefonciereroutiere,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
quilichini-pcomm-cptes,Brasseries du Cameroun,brasseriescameroun,Société anonyme des Brasseries du Cameroun,name,brasseriescameroun,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
quinton-r,Ciments de Paris,cimentsparis,Ciments de Paris (ex Weber & Broutin),name,cimentsparis,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
quiquet-f,Éts Dickson,etsdickson,Éts Dickson,name,etsdickson,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-rabaudy-m,Docks-entrepôts du Havre,docksentrepotshavre,Docks-entrepôts du Havre,name,docksentrepotshavre,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
d-raes,Forges+chantiers Gironde,forgeschantiersgironde,Forges et chantiers de la Gironde,name,forgeschantiersgironde,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
d-raes,Docks- entrepôts de Rouen,docksentrepotsrouen,Docks-entrepôts de Rouen,name,docksentrepotsrouen,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
d-raes,Parc de Bercy,parcbercy,Parc de Bercy,name,parcbercy,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
d-raes,Port et magasins publics de Paris-Austerlitz,portmagasinspublicsparisausterlitz,Port et magasins publics de Paris-Austerlitz,name,portmagasinspublicsparisausterlitz,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
di-raimondo-g,Danube-Save Adriatique,danubesaveadriatique,Danube-Save Adriatique,name,danubesaveadriatique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ramard-e,Cie algérienne,algerienne,Compagnie algérienne,name,algerienne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ramard-e,Orfèvrerie Christofle,orfevreriechristofle,Orfèvrerie Christofle,name,orfevreriechristofle,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ramon-g,Quincaillerie Croissandeau,quincailleriecroissandeau,Quincaillerie Croissandeau,name,quincailleriecroissandeau,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ramon-g,Biscuiterie alsacienne,biscuiteriealsacienne,"Biscuiterie alsacienne (Anc. Éts G. Chauveau et Compagnie et Léon réunis), Maisons-Alfort",name,biscuiteriealsacienne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ramon-g,Foncière des Champs-Élysées,foncierechampselysees,Foncière des Champs-Élysées,name,foncierechampselysees,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
ramon-g,France foncière,francefonciere,France foncière,name,francefonciere,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
raul-da-mata-gomes-pereira-a,Cie du Mozambique,mozambique,Compagnie de Mozambique,name,mozambique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
raynal-g,Banque de Madagascar et des Comores,banquemadagascarcomores,Banque de Madagascar et des Comores,name,banquemadagascarcomores,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
reggio-j,Marseillaise de crédit,marseillaisecredit,Marseillaise de crédit,name,marseillaisecredit,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
regnier-v,Ajustage et mécanique de précision,ajustagemecaniqueprecision,Société d’ajustage et de mécanique de précision,name,ajustagemecaniqueprecision,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
reille-v,"Mines, fonderies et forges d’Alais",minesfonderiesforgesalais,"Mines, fonderies et forges d’Alais",name,minesfonderiesforgesalais,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
reinhardt-e,Union des mines,unionmines,Union des mines,name,unionmines,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
reinohl-r,Danube-Save Adriatique,danubesaveadriatique,Danube-Save Adriatique,name,danubesaveadriatique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
remond-j,Au Planteur de Caïffa,planteurcaiffa,Au planteur de Caïffa,name,planteurcaiffa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
remy-p,Lesieur-Afrique Dakar,lesieurafriquedakar,Lesieur-Afrique (Dakar),name,lesieurafriquedakar,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
rena,Châtel & Dollfus,chateldollfus,Chatel & Dollfus,name,chateldollfus,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
renaudin-louis-ep-christiane-bonnier,Sous-comptoir entrepreneurs,souscomptoirentrepreneurs,Sous-comptoir des entrepreneurs,name,souscomptoirentrepreneurs,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
renoux-p,Omnium nord-africain,omniumnordafricain,Omnium nord-africain,name,omniumnordafricain,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
repoux-p,Stein et Roubaix,steinroubaix,Stein et Roubaix,name,steinroubaix,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
requillard-a,Mines de l’Orbiel,minesorbiel,Mines de l’Orbiel (ex-mines d’argent de la Caunette),name,minesorbiel,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
reumaux-pcomm-cptes,Engrais de Roubaix,engraisroubaix,Engrais de Roubaix,name,engraisroubaix,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
revillon-m,Fournier-Ostertag et Le Boulenger,fournierostertagboulenger,Fournier-Ostertag et Le Boulenger,name,fournierostertagboulenger,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
rey-jean-fils-dalois,Docks lyonnais,dockslyonnais,Docks lyonnais,name,dockslyonnais,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
reynaud-h,Salins du Cap-Vert,salinscapvert,Salins du Cap Vert,name,salinscapvert,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
