company_id,name,city,lat,lon,city_territory,group,source_field,place_raw
hotelpostemarseille,Hôtel de la Poste et de Marseille,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
hotelrotonde,Hôtel de la Rotonde,,,,,,,
hotelbainsgrandhotelbainsougrandhotelplage,"Hôtel des Bains, Grand Hôtel des Bains ou Grand Hôtel de la Plage",,,,,,,
hotelcapshotelplagecuatung,"Hôtel des Caps et Hôtel de la Plage, Cua-Tung",,,,,,,
hotelcolonies,Hôtel des Colonies,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hotelglaciereschreastationdansatlasblideen,"Hôtel des Glacières et Chréa-Station, dans l'Atlas blidéen",,,,,,,
hotelmessageries,"Hôtel des Messageries, puis Vve Sauguet & Cie, Hôtel des Mines",,,,,,,
hotelnations,Hôtel des Nations,Dap-Cau,21.19,106.08,Indochine,empire,place_listed,Dap-cau
hoteltroismarechaux,Hôtel des Trois-Maréchaux,,,,,,,
hotelmines,Hôtel des mines,Hongay,20.951,107.077,Indochine,empire,place_listed,Hongay
hotelcasino,Hôtel du Casino,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
hoteldonaibienhoa,"Hôtel du Donai, Biênhoà",,,,,,,
hotelgrandbalcon,"Hôtel du Grand Balcon, puis Hôtel des Balcons",Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
hotellac,Hôtel du Lac,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hotelparc,Hôtel du Parc,Dalat,11.94,108.442,Indochine,empire,place_listed,Dalat
hotelcafepaix,Hôtel et café de la Paix,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hoteltonkinois,Hôtel tonkinois,Hué,16.463,107.59,Indochine,empire,place_listed,Hué
hotelsalakham,Hôtel-sala Kham,Vientiane,17.975,102.63,Indochine,empire,place_listed,Vientiane
hotelsnhieufortingrangierreynaudrobinsonflotsbleussamson,"Hôtels Nhiêu, Fortin, Grangier, Reynaud, Robinson, Flots bleus, à Samson",,,,,,,
hotelscheminsfermaroc,Hôtels des Chemins de fer du Maroc,,,,,,,
hotelsauberge,Hôtels et auberge,,,,,,,
iomniumentreprises,I'Omnium d'entreprises,,,,,,,
iunionafricaineagricole,I'Union africaine agricole,,,,,,,
iunionindustrielle,I'Union industrielle,,,,,,,
ibericasuperfosfatosmalaga,"Iberica de superfosfatos, Malaga",,,,,,,
immobilieremaluhenrojo,Immobilière Maluhenrojo,,,,,,,
importlimited,Import Limited,,,,,,,
impressionnouveauteetoffesjallieu,"Impression nouveauté sur étoffes, Jallieu",,,,,,,
imprimeriethanhvuong,Imprimerie Thanh Vuong,Mytho,10.36,106.36,Indochine,empire,place_listed,Mytho
imprimeriecentralepresse,Imprimerie centrale de presse,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
imprimerieunion,Imprimerie de l’Union,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
imprimeriecentre,Imprimerie du Centre,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
imprimerietheatre,Imprimerie du Théâtre,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
imprimerieoutremer,Imprimerie française d'outre-mer,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
imprimeriemoderne,Imprimerie moderne,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
imprimeriespecialebanque,Imprimerie spéciale de banque,,,,,,,
imprimerietonkinoisehanoichersoneseoremmanueldefert,"Imprimerie tonkinoise, Hanoï. La Chersonèse d'Or, d'Emmanuel Defert",Hanoï,21.028,105.854,Indochine,empire,head_office_observed,"est à Hanoi, 89"
imprimeurs,Imprimeurs,,,,,,,
indesindochine,Indes et Indochine,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
indesnouveautesunies,Indes. Nouveautés unies,,,,,,,
indestissuslourdsteintspieces,Indes. Tissus lourds teints en pièces,,,,,,,
indocarbobenray,"Indocarbo, Ben-Ray",,,,,,,
indochineimport,Indochine Import,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
indochineimportation,Indochine Importation,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
indochineforestiere,Indochine forestière,,,,,,,
indochineminiere,Indochine minière,,,,,,,
indochineautomobile,Indochine-Automobile,,,,,,,
indochinoiseconstructionsnavales,Indochinoise de Constructions navales,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
indochinoiseprospectionsetudesminieres,Indochinoise de Prospections et d'études minières,,,,,,,
indophono,Indophono,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
industriecommerceagriculture,"Industrie, commerce, agriculture",Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
industrielletonkinannambouagesvidanges,"Industrielle du Tonkin et de l'Annam, bouages et vidanges",Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
industriellearticleseclairagechauffage,Industrielle d’articles d’éclairage et de chauffage (Société),,,,,,,
industriellecommercialeannamtourane,"Industrielle et commerciale de l'Annam, Tourane. Puis Société industrielle, commerciale et artisanale, Jeumont",Tourane,16.068,108.221,Indochine,empire,head_office_observed,Tourane
industriellefinanciereartois524,Industrielle et financière de l’Artois (Société)(524),,,,,,,
industrielleimmobiliereafriquenord,Industrielle et immobilière de l’Afrique du Nord (Société),,,,,,,
industrieschimiquesalgeriennes,Industries chimiques algériennes,,,,,,,
industriesportuairescoteivoire,Industries portuaires de la Côte-d'Ivoire,,,,,,,
institutcurie,"Institut Curie, puis Institut du radium de l'Indochine",Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
institutantirabiquehanoi,Institut antirabique d'Hanoï,,,,,,,
institutfrancoannamitetoulon,Institut franco-annamite de Toulon,,,,,,,
institutophtalmologique,Institut ophtalmologique,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
institutscientifiquesaigon,Institut scientifique de Saïgon,,,,,,,
institutvaccinogenetonkinthaihaap,"Institut vaccinogène du Tonkin à Thai-Hà-Ap, puis Bach Mai",,,,,,,
institutvaccinogenelaboratoirebacteriologique,Institut vaccinogène et laboratoire bactériologique,Hué,16.463,107.59,Indochine,empire,place_listed,Hué
institutionjeunesfillesannamitesouindigenessaigoncollegegialong,Institution de jeunes filles annamites ou indigènes de Saïgon . Collège Gialong,,,,,,,
internationalcopper,International Copper,,,,,,,
internationalcorporation,International Corporation,Londres,51.507,-0.128,Royaume-Uni,foreign,place_listed,Londres
internationalminingcorporation,International Mining Corporation,Londres,51.507,-0.128,Royaume-Uni,foreign,place_listed,Londres
internationalnickel,International Nickel,Londres,51.507,-0.128,Royaume-Uni,foreign,place_listed,Londres
integrale,Intégrale,Bône,36.9,7.765,Algérie,empire,place_listed,Bône
investissementcamerounais,Investissement camerounais (Société d’),,,,,,,
ippolito,Ippolito,,,,,,,
irrigationantonysaurninh,"Irrigation Antony Saur, An-Ninh",,,,,,,
irrigationscambodge,Irrigations au Cambodge,,,,,,,
irrigationstonkin,Irrigations au Tonkin,,,,,,,
irrigationsannam,Irrigations en Annam,,,,,,,
jboissonnaspresidentalgerienne,J Boissonnas [président de la Cie algérienne,,,,,,,
jhemptinnepdtkasai,J de Hemptinne [pdt Cie du Kasai,,,,,,,
javersengalgeromarocaineimmobiliereagricole,J. Averseng. Société algéro-marocaine immobilière agricole,,,,,,,
jchalmetoncroyetablissementsperez,J. Chalmeton de Croy. Établissements Pérez,,,,,,,
jholtcoltd,J. Holt and Co Ltd,,,,,,,
jlabbepdg,"J. Labbé, pdg",Saïgon,10.776,106.7,Indochine,empire,head_office_observed,à Saïgon
jlaubie,J. Laubie et Cie,,,,,,,
jpicarddirecteuragencehanoi,"J. Picard, directeur de l'agence de Hanoï",,,,,,,
jriollotcetteetefondee,J. Riollot. Cette société a été fondée,,,,,,,
jrecamiermarocaineindustrielle,J. Récamier. Société marocaine industrielle,,,,,,,
jschwaabimmobilierepriveecherifienne,J. Schwaab. Société immobilière privée chérifienne,,,,,,,
jwieletransports,J. Wiélé. Société française de transports,,,,,,,
jdelmas,J.-A. Delmas et Cie,,,,,,,
jmmenascherepresentantmobiliere,J.-M. Ménasché représentant la Société mobilière,,,,,,,
jackpecqueurafricaineprospection,Jack Pecqueur. Société africaine de prospection,,,,,,,
jacqueline,Jacqueline,,,,,,,
jacquemontalbin19021961epmargueritejordanfillepaulauquelilsuccede1315fasielec,"Jacquemont (Albin (1902-1961) ép. Marguerite Jordan, fille de Paul, auquel il succède , 1315 (Cie Fasi d’élec.)",,,,,,,
jacquesansaultcommissairegouvernement,Jacques Ansault. Commissaire du gouvernement,,,,,,,
jacquesfoucaultconservesfedala,Jacques Foucault. Société des conserves de Fédala,,,,,,,
jacquespuravetdakaroisetransit,Jacques Puravet. Société dakaroise de transit,,,,,,,
jeanbouruetaubertotpresid,"Jean Bouruet-Aubertot, présid",,,,,,,
jeancaillecivilenordafricainegestion,Jean Caille. Société civile nord-africaine de gestion,,,,,,,
jeancapperonrapportconseiladministration,Jean Capperon. RAPPORT DU CONSEIL D'ADMINISTRATION,,,,,,,
jeanchauffourindochinoiseforestiere,Jean Chauffour. Société indochinoise forestière,,,,,,,
jeandantonconservesfedhala,Jean Danton. Société de conserves de Fédhala,,,,,,,
jeanlaboriausinescayenne,Jean Laboria. Usines: Cayenne,,,,,,,
jeanmazet,Jean Mazet,,,,,,,
jeanvautiercarrieresmarocaines,Jean Vautier. Société des carrières marocaines,,,,,,,
jeanvigoureuxforestieremayombe,Jean Vigoureux. Société Forestière du Mayombe,,,,,,,
jeannoeljeanneney,Jean-Noël Jeanneney,,,,,,,
jeancardhenri189719905efilsjosephjeancardfdtchferecochtesetc425vpdtcitramjeancardlouis,"Jeancard (Henri) (1897-1990. 5e fils de Joseph Jeancard, fdt-Cie ch. fer éco. Chtes, etc. , 425 (v.- pdt CITRAM). Jeancard (Louis)",,,,,,,
jeuxcartespopulairespaysannam,Jeux de cartes populaires en pays d'Annam,,,,,,,
jobel,Jobel,Dakar,14.716,-17.467,Sénégal,empire,place_listed,Dakar
jobin,Jobin & Cie,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
joffrevilleagricolehautmananjary,Joffreville. Société agricole du Haut-Mananjary,,,,,,,
jonkherhugoloudon,Jonkher Hugo Loudon,,,,,,,
josephnaudcomptoirnaud,Joseph Naud [Comptoir Naud,,,,,,,
josselippens,Josse et Lippens,Paris,48.857,2.352,France,metropole,place_listed,Paris
josselmevinhtay,"Josselme, Vinh-an-tây. Puis Albert Peux",,,,,,,
joubioux,Joubioux,,,,,,,
joudinaudexcideuil,"Joudinaud, Excideuil",,,,,,,
jubinnhontay,"Jubin, An-nhon-tây",,,,,,,
julesalexandre,Jules Alexandre [Anc. Éts Bouvier,,,,,,,
julesbrevieislamismecontrenaturismesoudan1923320p,"Jules Brévié, Islamisme contre naturisme au Soudan français, 1923, 320 p.",,,,,,,
julienbatutauxiliairealimentation,Julien Batut. Société auxiliaire d'alimentation,,,,,,,
julienmariuscherifienneetudeseconomiques,Julien Marius. Société chérifienne d'études économiques,,,,,,,
kankan,KANKAN,,,,,,,
kapokheveaslavan,Kapok et hévéas de Lavan,,,,,,,
katsanisfrancecongohernanivincente,Katsanis. Société France-Congo. Hernani Vincente,,,,,,,
kefmahdia,Kef Mahdia,,,,,,,
kembedissoute,Kembé (Société dissoute,,,,,,,
kenua,Kenua,Genève,46.204,6.143,Suisse,foreign,head_office_observed,Genève
kerrbrosltd,Kerr Bros Ltd,,,,,,,
kokumboltd,"Kokumbo, Ltd",,,,,,,
kolente,Kolenté,,,,,,,
kontum,Kontum,,,,,,,
kotonouentreprisetravauxpublicsquaisport,Kotonou. Entreprise de travauxpublics. Quais de port,,,,,,,
kouangtcheouwanterritoirebail,"Kouang-tchéou-Wan, territoire à bail",,,,,,,
koutiplantationssanaga,Kouti. Société des plantations de la Sanaga,,,,,,,
kram,Kram,,,,,,,
kribiforestiere,Kribi. Société forestière,,,,,,,
kugeler,Kugeler,,,,,,,
bernardbanquejulesbernardmathieugoudchaux,L Bernard [banque Jules Bernard-Mathieu Goudchaux,,,,,,,
pierardminescourrieres,L Piérard [Mines de Courrières,,,,,,,
ankaratrasocagricolecommercialeminiere,"L'ANKARATRA. Soc. agricole, commerciale et minière",Paris,48.857,2.352,France,metropole,head_office_observed,est à Paris
africaine25,L'Africaine française 25,,,,,,,
afriquenordsud,L'Afrique du Nord et du Sud,,,,,,,
agencebois,L'Agence des bois,Paris,48.857,2.352,France,metropole,head_office_observed,est à Paris
alertetrihebdomadairesaigonnaisnippophile,"L'Alerte, trihebdomadaire saïgonnais nippophile",,,,,,,
avenirtonkin,L'Avenir du Tonkin,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
harmattan,L'Harmattan,,,,,,,
immobiliereconstructionsparis,L'Immobilière Constructions de Paris,,,,,,,
immobilieregrandsocco,L'Immobilière du Grand Socco,,,,,,,
indochinefinanciere,L'Indochine financière,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
oasiselhammadjerid,"L'Oasis, El-Hamma du Djerid",,,,,,,
officenigervuparrenedumont,L'Office du Niger vu par René Dumont,,,,,,,
okoumea,L'Okouméa,,,,,,,
unionindochine,L'Union en Indochine,,,,,,,
affairefribgest,L'affaire Fribgest,,,,,,,
aviationindochineparfrancoisgale,"L'aviation en Indochine, par François Gale",,,,,,,
enseignementindochinois,L'enseignement indochinois,,,,,,,
explosiontrentiniannungsen,L'explosion du « Trentinian » à Nung-Sen,,,,,,,
hopitalambulancetourane,L'hôpital-ambulance de Tourane,,,,,,,
industrieminieremaroc,L'industrie minière au Maroc,Casablanca,33.573,-7.59,Maroc,empire,head_office_observed,"est à Casablanca, 110"
industrieminierealgerie,L'industrie minière en Algérie,,,,,,,
ingenieurrenetheardarretetentativecorruptiondirecteurdouanesregies,L'ingénieur René Théard arrêté pour tentative de corruption du directeur des Douanes et régies,,,,,,,
opiumlaos,L'opium au Laos,,,,,,,
organisationsanitairecochinchine,L'organisation sanitaire de la Cochinchine,,,,,,,
urbanismeindochine,L'urbanisme en Indochine,,,,,,,
epine,L'ÉPINE,,,,,,,
echoalger,L'Écho d'Alger,,,,,,,
echoextremeorient,L'Écho d'Extrême-Orient,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
echoindochine,L'Écho d'Indochine,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
echocambodge,L'Écho du Cambodge,,,,,,,
eclaireur,L'Éclaireur,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
elevageporcintonkin,L'Élevage porcin au Tonkin,,,,,,,
epargnemetropolitainecoloniale,L'Épargne métropolitaine et coloniale,Toulouse,43.605,1.444,France,metropole,place_listed,Toulouse
etainindochinedeveloppementminierlaosrueeversgisementsminierslaoslaosminierbourseparis,L'Étain en Indochine et le développement minier du Laos. La Ruée vers les gisements miniers du Laos. Le Laos minier et la Bourse de Paris,,,,,,,
etoilefoyerindochine,L'Étoile du foyer en Indochine,,,,,,,
eveileconomiqueindochineeveilindochinehommagehenricucherousset,"L'Éveil économique de l'Indochine, L'Éveil de l'Indochine . Hommage à Henri Cucherousset",,,,,,,
argilletdistilleriesmarocaines,L. Argillet. Société des Distilleries marocaines,,,,,,,
barbermaroc,L. Barber. Cie française du Maroc,,,,,,,
borysewiczministereinstructionpublique,L. Borysewicz. Ministère de l'instruction publique,,,,,,,
benardcommissairegouvernementpernestpicard,L. Bénard. Commissaire du gouvernement: P. Ernest-Picard,,,,,,,
girodiaspdt,"L. Girodias, pdt",,,,,,,
paccalyagricole,L. Paccaly. Société agricole,,,,,,,
labbec,LABBÉ (C.),,,,,,,
labbecamille,LABBÉ (Camille),,,,,,,
labbeeugene,LABBÉ (Eugène),,,,,,,
laborielouis,LABORIE (Louis),,,,,,,
laboubee,LABOUBÉE (S.),,,,,,,
lacancharles,LACAN (Charles),,,,,,,
lacazemaurice,LACAZE (Maurice),,,,,,,
lacazeortal4,LACAZE ORTAL 4,,,,,,,
lacetsstchamond,LACETS de St-CHAMOND,,,,,,,
lachefelix,LACHÉ (Félix),,,,,,,
lacoingaston,LACOIN (Gaston),,,,,,,
lacourgayetjacques,LACOUR-GAYET (Jacques),,,,,,,
ladreytpaul,LADREYT (Paul),,,,,,,
lafargeauguste,LAFARGE (Auguste de),,,,,,,
lafargejoseph,LAFARGE (Joseph de),,,,,,,
lafargeedouard,LAFARGE (Édouard de),,,,,,,
laffittejean,LAFFITTE (Jean),,,,,,,
laffontraymond,LAFFONT (Raymond),,,,,,,
laffonttransatlantique,LAFFONT [Cie générale transatlantique,,,,,,,
laforgueadrien,LAFORGUE (Adrien),,,,,,,
lagorceleopold,LAGORCE (Léopold),,,,,,,
lagrabejoseph,LAGRABE (Joseph),,,,,,,
laguerreandre,LAGUERRE (André),,,,,,,
lainelucien,LAINÉ (Lucien),,,,,,,
lainebeauvaislucienlaine,LAINÉ de BEAUVAIS [Lucien LAINÉ,,,,,,,
laleveecharles,LALEVÉE (Charles),,,,,,,
lallemandeugene,LALLEMAND (Eugène),,,,,,,
lallemandrobert,LALLEMAND (Robert),,,,,,,
lallemand1,LALLEMAND 1,,,,,,,
lalliercoudray,LALLIER DU COUDRAY,,,,,,,
lalliercoudrayandre,LALLIER DU COUDRAY (André),,,,,,,
lallourmichel,LALLOUR (Michel),,,,,,,
lalogeorges,LALO (Georges),,,,,,,
lambedgar,LAMB (Edgar),,,,,,,
lambfrederic,LAMB (Frédéric),,,,,,,
lambertalfred,LAMBERT (Alfred),,,,,,,
lamyp,LAMY (P.),,,,,,,
lamyedouard,LAMY (Édouard),,,,,,,
lancesseuredmond,LANCESSEUR (Edmond),,,,,,,
langeoscar,LANGE (Oscar),,,,,,,
langloisgeorges,LANGLOIS (Georges),,,,,,,
langloismarc,LANGLOIS (Marc),,,,,,,
lanzaclaborie,LANZAC DE LABORIE,,,,,,,
laplaudmarcel,LAPLAUD (Marcel),,,,,,,
larochecharles,LAROCHE (Charles),,,,,,,
larochejoubertedmond,LAROCHE-JOUBERT (Edmond),,,,,,,
laroussegaston,LAROUSSE (Gaston),,,,,,,
larrenedouard,LARREN (Édouard),,,,,,,
laudycyprien,LAUDY (Cyprien),,,,,,,
laurenciepierre,LAURENCIE (Pierre de),,,,,,,
lauriolalbert,LAURIOL (Albert),,,,,,,
lauwickmarcel,LAUWICK (Marcel),,,,,,,
laveaufrederic,LAVEAU (Frédéric),,,,,,,
lavennechoulotpaul,LAVENNE DE CHOULOT (Paul),,,,,,,
laviemarcel,LAVIE (Marcel),,,,,,,
laviemmepierre,LAVIE (Mme Pierre),,,,,,,
lavisonadolphe,LAVISON (Adolphe de),,,,,,,
lebasclemarcel,LEBASCLE (Marcel),,,,,,,
lebasclegroupeepinat,LEBASCLE [groupe Épinat)[,,,,,,,
lebaultmoriniereelie,LEBAULT DE LA MORINIÈRE (Élie),,,,,,,
lebonandre,LEBON (André),,,,,,,
lebonmarcel,LEBON (Marcel),,,,,,,
lebourghuelva,LEBOURG à Huelva,,,,,,,
lecatpaul,LECAT (Paul),,,,,,,
lecciafrancois,LECCIA (François),,,,,,,
lechauxleonard,LECHAUX (Léonard),,,,,,,
lechauxcommissairescomptesbaldy,LECHAUX. COMMISSAIRES AUX COMPTES BALDY,,,,,,,
leclercgeorges,LECLERC (Georges),,,,,,,
leclercqlouis,LECLERCQ (Louis),,,,,,,
lecontefrancois,LECONTE (François),,,,,,,
lecoqjacques,LECOQ (Jacques),,,,,,,
lecoqvallonmaurice,LECOQ-VALLON (Maurice),,,,,,,
ledouxcharles,LEDOUX (Charles),,,,,,,
ledouxfrederic,LEDOUX (Frédéric),,,,,,,
leenhardtandre,LEENHARDT (André),,,,,,,
lefebvrelouis,LEFEBVRE (Louis),,,,,,,
lefebvreleon,LEFEBVRE (Léon),,,,,,,
lefebvredibonp,LEFEBVRE-DIBON (P.),,,,,,,
lefebvrevacqueriepierre,LEFEBVRE-VACQUERIE (Pierre),,,,,,,
legrandjean,LEGRAND (Jean),,,,,,,
legrandrene,LEGRAND René,,,,,,,
leheupanatole,LEHEUP (Anatole),,,,,,,
lehmannlouis,LEHMANN (Louis),,,,,,,
lejalcharles,LEJAL (Charles),,,,,,,
lelargegeorges,LELARGE (Georges),,,,,,,
lellouchehenri,LELLOUCHE (Henri),,,,,,,
lemoigneemile,LEMOIGNE (Émile),,,,,,,
lenglinhenry,LENGLIN (Henry),,,,,,,
lepercqpaul,LEPERCQ (Paul),,,,,,,
leplanquaisernest,LEPLANQUAIS (Ernest),,,,,,,
leppertfernand,LEPPERT (Fernand),,,,,,,
lerustehenri,LERUSTE (Henri),,,,,,,
lesieurgeorges,LESIEUR (Georges),,,,,,,
letondotcharles,LETONDOT (Charles),,,,,,,
leudetmaurice,LEUDET (Maurice),,,,,,,
levecquegaetan,LEVECQUE (Gaëtan),,,,,,,
leverattoauguste,LEVERATTO (Auguste),,,,,,,
londonjointstockbank,LONDON JOINT STOCK BANK,,,,,,,
banqueindochinepapeete,La Banque de l'Indochine à Papeete,,,,,,,
banqueindustriellechineindochine,La Banque industrielle de Chine en Indochine,,,,,,,
barrej,La Barre (J. de),,,,,,,
borderene,La Borde (René de),,,,,,,
bordelaise96104rueormay,"La Bordelaise, 96-104, rue d'Ormay",Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
