person_id,company_id,n_observations,first_year,last_year,top_role,roles,is_board_seat
watson-g,minesorsihanakalythamtsaratanana,1,1903,1903,administrateur,administrateur:1,1
a-tananarive,minesorsoavinarivo,1,1911,1911,administrateur,administrateur:1,1
bourdariat-a,minesorsoavinarivo,2,1911,1911,administrateur,administrateur:1; directeur_general:1,1
daleas-p,minesorsoavinarivo,1,1905,1905,administrateur,administrateur:1,1
mante-t,minesorsoavinarivo,1,1905,1905,administrateur,administrateur:1,1
roux-c,minesorsoavinarivo,1,1905,1905,administrateur,administrateur:1,1
thiebaut-v,minesorsoavinarivo,1,1905,1905,administrateur,administrateur:1,1
brard-r,minesortchepone,2,1928,1928,administrateur,administrateur:2,1
de-fommervault-g,minesortchepone,2,1928,1928,administrateur,administrateur:2,1
de-lafaulotte-a,minesortchepone,2,1928,1928,administrateur,administrateur:2,1
devies,minesortchepone,1,1933,1933,president,president:1,1
freres-m,minesortchepone,2,1928,1928,administrateur,administrateur:2,1
gautheron,minesortchepone,1,1934,1934,administrateur,administrateur:1,1
gautheron-c,minesortchepone,2,1928,1928,administrateur,administrateur:2,1
paris-strasbourg-n,minesortchepone,1,1929,1929,administrateur,administrateur:1,1
reveillaud-j,minesortchepone,5,1928,1928,administrateur,administrateur:5,1
reveilllaud-j,minesortchepone,1,1928,1928,administrateur,administrateur:1,1
cho,minesoryaoni,1,1897,1897,administrateur,administrateur:1,1
dupuy,minesoryaourebouafle,1,1935,1935,gerant,gerant:1,0
dupuy-j,minesoryaourebouafle,1,1932,1932,gerant,gerant:1,0
et-ernest-foret,minesoryaourebouafle,1,1935,1935,gerant,gerant:1,0
feret-e,minesoryaourebouafle,1,1932,1932,gerant,gerant:1,0
fragniere-f,minesoryaourebouafle,2,1932,1935,gerant,gerant:2,0
margutti-l,minesoryaourebouafle,3,1932,1935,gerant,gerant:3,0
ari,minesouastamesloula,1,1903,1903,administrateur,administrateur:1,1
bellanger-a,minesouastamesloula,4,1940,1948,president_directeur_general,president_directeur_general:2; directeur_general:1; president:1,1
breynaert-f,minesouastamesloula,1,1948,1948,administrateur,administrateur:1,1
cambefort,minesouastamesloula,2,1937,1937,administrateur,administrateur:2,1
cambefort-o,minesouastamesloula,6,1937,1948,administrateur,administrateur:6,1
champin,minesouastamesloula,7,1910,1940,administrateur,administrateur:6; president:1,1
champin-m,minesouastamesloula,1,1940,1940,administrateur,administrateur:1,1
crouzier-p,minesouastamesloula,4,1937,1940,administrateur,administrateur:4,1
d-eichthal-w,minesouastamesloula,1,1925,1925,president,president:1,1
denfert-rochereau,minesouastamesloula,9,1910,1938,administrateur,administrateur:8; president:1,1
f-robellaz,minesouastamesloula,1,1938,1938,president,president:1,1
fay,minesouastamesloula,1,1938,1938,administrateur,administrateur:1,1
fay-g,minesouastamesloula,4,1938,1945,administrateur,administrateur:4,1
gastambide-r,minesouastamesloula,2,1938,1940,administrateur,administrateur:2,1
laurans-l,minesouastamesloula,1,,,directeur,directeur:1,0
marlier-j,minesouastamesloula,2,1917,1920,administrateur,administrateur:2,1
mirabaud-e,minesouastamesloula,2,1940,1945,administrateur,administrateur:2,1
mirabaud-f,minesouastamesloula,1,1948,1948,administrateur,administrateur:1,1
mirabaud-p,minesouastamesloula,7,1910,1940,administrateur,administrateur:4; president:3,1
mirabeau-p,minesouastamesloula,3,1929,1940,administrateur,administrateur:2; president:1,1
p-mirabaud,minesouastamesloula,1,1938,1938,president,president:1,1
phosphates-de-gafsa-l,minesouastamesloula,1,,,president,president:1,1
puerari-j,minesouastamesloula,4,1937,1940,administrateur,administrateur:4,1
robellaz-f,minesouastamesloula,5,1910,1933,administrateur,administrateur:5,1
rouleau-a,minesouastamesloula,3,1940,1948,administrateur,administrateur:3,1
roux-j,minesouastamesloula,2,1917,1920,administrateur,administrateur:2,1
urruty-f,minesouastamesloula,9,1910,1938,administrateur,administrateur:8; president:1,1
walewski-a,minesouastamesloula,10,1920,1940,administrateur,administrateur:10,1
avenue-c,minesoudjda,1,1922,1922,administrateur,administrateur:1,1
bondi,minesoudjda,3,1922,1958,administrateur,administrateur:3,1
bondi-m,minesoudjda,1,1926,1926,administrateur,administrateur:1,1
clement,minesoudjda,1,1922,1922,administrateur,administrateur:1,1
de-catelin-j,minesoudjda,1,1916,1916,administrateur,administrateur:1,1
duche-g,minesoudjda,2,1922,1958,administrateur,administrateur:2,1
e-firminhac,minesoudjda,2,1922,1958,administrateur,administrateur:2,1
firminach,minesoudjda,1,1922,1922,administrateur,administrateur:1,1
firminhac-e,minesoudjda,1,1926,1926,administrateur,administrateur:1,1
goyard-j,minesoudjda,3,1922,1926,administrateur,administrateur:3,1
j-goyard,minesoudjda,1,1958,1958,administrateur,administrateur:1,1
jumentier-l,minesoudjda,1,1916,1916,administrateur,administrateur:1,1
marchis-a,minesoudjda,3,1922,1926,administrateur,administrateur:3,1
ruffier-f,minesoudjda,5,1916,1958,administrateur_delegue,administrateur_delegue:3; administrateur:2,1
smith,minesoudjda,1,1922,1922,administrateur,administrateur:1,1
smith-t,minesoudjda,1,1926,1926,administrateur,administrateur:1,1
t-smith,minesoudjda,1,1922,1922,administrateur,administrateur:1,1
traz-j,minesoudjda,1,1922,1922,administrateur,administrateur:1,1
amaury-de-la-grange,minesouedoudina,1,1937,1937,president,president:1,1
choupot-e,minesouedoudina,3,1934,1937,administrateur,administrateur:3,1
de-lubersac-r,minesouedoudina,1,1936,1936,administrateur,administrateur:1,1
duvergey-h,minesouedoudina,1,1937,1937,administrateur,administrateur:1,1
kahn-s,minesouedoudina,1,1937,1937,administrateur,administrateur:1,1
nouvion-f,minesouedoudina,2,1937,1938,administrateur,administrateur:1; directeur_general:1,1
nouvion-g,minesouedoudina,3,1934,1937,administrateur,administrateur:3,1
nouvion-h,minesouedoudina,2,1937,1938,vice_president,vice_president:2,1
priadkine-j,minesouedoudina,1,1937,1937,administrateur,administrateur:1,1
stephane-k,minesouedoudina,1,1936,1936,administrateur,administrateur:1,1
ansbacher-t,minesouedrabahais,1,1926,1926,administrateur,administrateur:1,1
maniquet-vauberet-louis-de,minesouedrabahais,1,1926,1926,administrateur,administrateur:1,1
marchis-a,minesouedrabahais,1,1926,1926,administrateur,administrateur:1,1
peyerimhoff-de-fontenelle-h,minesouedrabahais,1,1926,1926,administrateur,administrateur:1,1
schiaffino-l,minesouedrabahais,1,1926,1926,administrateur,administrateur:1,1
con,minespetroleainzeft,1,1903,1903,administrateur,administrateur:1,1
duboc-c,minespetroleainzeft,1,1910,1910,administrateur,administrateur:1,1
baud-p,minespiaouac,2,1904,1922,administrateur,administrateur:2,1
demangeon,minespiaouac,1,1914,1914,directeur,directeur:1,0
etains-et-wolfram-du-tonkin-l,minespiaouac,1,,,directeur,directeur:1,0
grosieux-a,minespiaouac,2,1904,1922,administrateur_delegue,administrateur_delegue:2,1
poinsinet-de-sivry,minespiaouac,1,1914,1914,directeur,directeur:1,0
ramin-h,minespiaouac,2,1904,1922,administrateur,administrateur:2,1
clamart,minesplombzinckohol,1,1926,1926,administrateur,administrateur:1,1
clemendot-j,minesplombzinckohol,3,1924,1938,administrateur,administrateur:2; vice_president:1,1
compose-de-membres-au-plus,minesplombzinckohol,1,1926,1926,administrateur,administrateur:1,1
duriez-h,minesplombzinckohol,3,1924,1938,administrateur,administrateur:2; vice_president:1,1
et-dorothee-titos,minesplombzinckohol,1,1924,1924,administrateur,administrateur:1,1
gif-desenepart,minesplombzinckohol,1,1926,1926,administrateur,administrateur:1,1
guyonnet-e,minesplombzinckohol,1,1926,1926,administrateur,administrateur:1,1
hirsch-l,minesplombzinckohol,1,1926,1926,administrateur,administrateur:1,1
l-amiral-georges-massenet,minesplombzinckohol,1,1924,1924,administrateur,administrateur:1,1
pasquier,minesplombzinckohol,1,1938,1938,vice_president,vice_president:1,1
pasquier-a,minesplombzinckohol,1,1924,1924,administrateur,administrateur:1,1
reveilhac-l,minesplombzinckohol,3,1924,1938,administrateur,administrateur:2; vice_president:1,1
schnerb-h,minesplombzinckohol,3,1924,1938,administrateur_delegue,administrateur_delegue:2; administrateur:1,1
titos-d,minesplombzinckohol,1,1938,1938,vice_president,vice_president:1,1
versailles,minesplombzinckohol,1,1926,1926,administrateur,administrateur:1,1
adrian-l,minesproduitschimiques,11,1917,1938,administrateur,administrateur:8; administrateur_delegue:1; president:1; directeur_general:1,1
andre-drouin,minesproduitschimiques,2,1934,1934,administrateur,administrateur:2,1
aubert,minesproduitschimiques,3,1940,1948,administrateur,administrateur:3,1
bouilliant-j,minesproduitschimiques,2,1929,1933,administrateur,administrateur:2,1
bouilliant-linet-j,minesproduitschimiques,4,1934,1940,administrateur,administrateur:4,1
boulliant-j,minesproduitschimiques,1,1938,1938,president,president:1,1
buisson-a,minesproduitschimiques,6,1920,1929,administrateur,administrateur:5; vice_president:1,1
bully,minesproduitschimiques,1,1938,1938,president,president:1,1
deligny-j,minesproduitschimiques,1,1910,1910,administrateur,administrateur:1,1
drappier-g,minesproduitschimiques,2,1923,1925,administrateur,administrateur:2,1
fliniaux-j,minesproduitschimiques,1,1956,1956,administrateur,administrateur:1,1
gaillard-p,minesproduitschimiques,1,1956,1956,administrateur,administrateur:1,1
grandel,minesproduitschimiques,2,1934,1934,administrateur,administrateur:2,1
grandel-e,minesproduitschimiques,10,1923,1948,administrateur,administrateur:7; president:3,1
guillin-g,minesproduitschimiques,2,1953,1956,administrateur,administrateur:2,1
j-drouin,minesproduitschimiques,2,1945,1948,administrateur,administrateur:2,1
kroller-a,minesproduitschimiques,1,1917,1917,administrateur,administrateur:1,1
lantz-l,minesproduitschimiques,10,1929,1953,administrateur,administrateur:4; president_directeur_general:3; directeur:2; president:1,1
laurium-francais-l,minesproduitschimiques,1,,,administrateur,administrateur:1,1
le-verrier-p,minesproduitschimiques,14,1923,1953,administrateur,administrateur:13; president:1,1
lec,minesproduitschimiques,1,1893,1893,administrateur,administrateur:1,1
leveque-m,minesproduitschimiques,1,1956,1956,administrateur,administrateur:1,1
locquin-r,minesproduitschimiques,1,1956,1956,administrateur,administrateur:1,1
lodeizen,minesproduitschimiques,1,1969,1969,administrateur,administrateur:1,1
lodeizen-f,minesproduitschimiques,1,1953,1953,administrateur,administrateur:1,1
maneuvrier-e,minesproduitschimiques,2,1937,1940,administrateur,administrateur:2,1
muller-nico-g,minesproduitschimiques,8,1923,1938,administrateur,administrateur:7; president:1,1
naudy-j,minesproduitschimiques,3,1945,1953,administrateur,administrateur:3,1
prevost-h,minesproduitschimiques,12,1917,1938,administrateur,administrateur:7; president:5,1
prevost-v,minesproduitschimiques,4,1937,1948,administrateur,administrateur:4,1
quenu-a,minesproduitschimiques,7,1917,1927,administrateur,administrateur:6; president:1,1
rety-c,minesproduitschimiques,2,1937,1940,administrateur,administrateur:2,1
saint-andre-m,minesproduitschimiques,1,1938,1938,president,president:1,1
taraud-a,minesproduitschimiques,8,1910,1922,president,president:5; administrateur:3,1
telliere-a,minesproduitschimiques,8,1910,1929,administrateur,administrateur:8,1
thiebaut-r,minesproduitschimiques,1,1956,1956,administrateur,administrateur:1,1
thiebaut-v,minesproduitschimiques,6,1933,1953,administrateur,administrateur:6,1
arbillot-r,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,president,president:1,1
auchere-ou-auclere-f,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
fliniaux-j,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,administrateur,administrateur:1,1
gaillard-p,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,administrateur,administrateur:1,1
guillin-g,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,administrateur,administrateur:1,1
lantenois-m,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,administrateur,administrateur:1,1
leveque-m,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,administrateur,administrateur:1,1
locquin-r,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,administrateur,administrateur:1,1
naudy-j,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
thiebaut-r,minesproduitschimiquesminesfermayornesaintandrebullymaltot,1,1956,1956,administrateur,administrateur:1,1
ansbacher-t,minesrarbousakamody,1,1926,1926,administrateur,administrateur:1,1
chastel-p,minesrarbousakamody,1,1926,1926,administrateur,administrateur:1,1
delamarre,minesrarbousakamody,1,1886,1886,directeur,directeur:1,0
ledoux-p,minesrarbousakamody,1,1926,1926,administrateur,administrateur:1,1
maniquet-vauberet-l,minesrarbousakamody,1,1926,1926,administrateur,administrateur:1,1
talleyrand-perigord-p,minesrarbousakamody,1,1926,1926,administrateur,administrateur:1,1
a-miliana-e,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
adm-ouenza,minesrarelmaden,1,1910,1910,administrateur_delegue,administrateur_delegue:1,1
baguenault-de-puchesse,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
bq-de-tunsiie-minerais-de-zinc,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
cardozo-fils-g,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
cardozo-pere-h,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
choppin-de-janvry-dir-bppb-j,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
eaux-tunis,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
f-faure,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
fevre-l,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
g-boissier,minesrarelmaden,1,1910,1910,directeur,directeur:1,0
galicier-c,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
hackenberger-gaz-p,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
p-tiquet,minesrarelmaden,1,1910,1910,directeur,directeur:1,0
van-den-eckhoudt,minesrarelmaden,1,1910,1910,administrateur,administrateur:1,1
bej,minesrarelmadenfer,1,1897,1897,administrateur,administrateur:1,1
benard-g,minesraselma,1,,,administrateur,administrateur:1,1
biver-m,minesraselma,1,1926,1926,administrateur,administrateur:1,1
de-langle-h,minesraselma,1,1926,1926,administrateur,administrateur:1,1
et-jean-georges-bousquet,minesraselma,1,1926,1926,administrateur,administrateur:1,1
gonzague-de-bellescize,minesraselma,1,1926,1926,administrateur,administrateur:1,1
pernot-g,minesraselma,1,1926,1926,administrateur,administrateur:1,1
richoux-g,minesraselma,1,1926,1926,administrateur,administrateur:1,1
amoide-c,minesselenitza,1,1904,1904,directeur,directeur:1,0
auboyneau-f,minesselenitza,1,1903,1903,administrateur,administrateur:1,1
auboyneau-g,minesselenitza,1,1897,1897,administrateur,administrateur:1,1
berger-t,minesselenitza,1,1897,1897,administrateur,administrateur:1,1
beudin-j,minesselenitza,1,1901,1901,directeur,directeur:1,0
bey-p,minesselenitza,1,1909,1909,administrateur,administrateur:1,1
bourlon-de-sarty-p,minesselenitza,1,1909,1909,administrateur,administrateur:1,1
bourlun-de-sarty-p,minesselenitza,1,1897,1897,administrateur,administrateur:1,1
cte-de-bouthillier,minesselenitza,1,1909,1909,administrateur,administrateur:1,1
cte-georges-de-germiny,minesselenitza,1,1909,1909,administrateur,administrateur:1,1
dauzer-h,minesselenitza,1,1904,1904,administrateur_delegue,administrateur_delegue:1,1
e-a-naville,minesselenitza,1,1897,1897,president,president:1,1
eug-naville,minesselenitza,1,1909,1909,administrateur,administrateur:1,1
henry-c,minesselenitza,1,1904,1904,administrateur_delegue,administrateur_delegue:1,1
mallet-g,minesselenitza,2,1897,1909,administrateur,administrateur:2,1
maurice-b,minesselenitza,1,1909,1909,directeur,directeur:1,0
monchicourt-a,minesselenitza,1,1893,1893,president,president:1,1
monnier-a,minesselenitza,1,1909,1909,administrateur,administrateur:1,1
naville,minesselenitza,1,1902,1902,president,president:1,1
rey-a,minesselenitza,1,,,directeur,directeur:1,0
bailly-j,minesselsalinesrosieresvarangeville,1,1956,1956,administrateur,administrateur:1,1
barraud-a,minesselsalinesrosieresvarangeville,1,1956,1956,administrateur,administrateur:1,1
denolle-j,minesselsalinesrosieresvarangeville,1,1956,1956,administrateur,administrateur:1,1
roy-c,minesselsalinesrosieresvarangeville,1,1956,1956,administrateur,administrateur:1,1
y-chatelin,minesselsalinesrosieresvarangeville,1,1956,1956,administrateur,administrateur:1,1
duchesne-fournet-p,minessenegambie,1,1908,1908,administrateur,administrateur:1,1
e-carre,minessenegambie,1,1908,1908,administrateur,administrateur:1,1
